iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
0,additional,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253873,0,0,0,0,0,0,0,0,22.9486,0,1.75374,24.7024
1,additional,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253873,0,0,0,0,0,0,0,0,22.9401,0,1.73022,24.6704
2,additional,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253873,0,0,0,0,0,0,0,0,22.9606,0,1.75905,24.7196
3,additional,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253873,0,0,0,0,0,0,0,0,22.8343,0,1.74421,24.5785
4,additional,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253873,0,0,0,0,0,0,0,0,22.9402,0,1.73698,24.6772
0,additional,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501324930,0,0,0,0,0,0,0,0,1683.08,0,1104.81,2787.89
1,additional,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501324930,0,0,0,0,0,0,0,0,1687.44,0,34.8544,1722.29
2,additional,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501324930,0,0,0,0,0,0,0,0,1687.03,0,35.0314,1722.06
3,additional,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501324930,0,0,0,0,0,0,0,0,1692.08,0,34.8419,1726.93
4,additional,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501324930,0,0,0,0,0,0,0,0,1695.87,0,34.9661,1730.84
0,lazy,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1695685,1688005,17,1,16,0.060283,0.000027,0.000690,0.000779,0.0771816,0.0617796,0,0.138961
1,lazy,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1695685,1688005,17,1,16,0.059685,0.000027,0.000674,0.000757,0.0772464,0.0611437,0,0.13839
2,lazy,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1695685,1688005,17,1,16,0.059926,0.000027,0.000704,0.000759,0.077493,0.0614146,0,0.138908
3,lazy,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1695685,1688005,17,1,16,0.060224,0.000030,0.000706,0.000754,0.0772235,0.0617146,0,0.138938
4,lazy,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1695685,1688005,17,1,16,0.060044,0.000028,0.000688,0.000785,0.0774184,0.0615446,0,0.138963
0,lazy,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.036360,0.000028,0.000000,0.000915,0.0443822,0.0373029,0,0.0816851
1,lazy,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.036222,0.000032,0.000000,0.000958,0.0442406,0.037212,0,0.0814526
2,lazy,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.036503,0.000028,0.000000,0.000912,0.0447114,0.0374422,0,0.0821537
3,lazy,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.036965,0.000029,0.000000,0.000938,0.0451276,0.0379317,0,0.0830593
4,lazy,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.036867,0.000032,0.000000,0.000937,0.0450574,0.0378356,0,0.082893
0,lazy,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.230614,0.000012,0.000004,0.000250,0.81822,0.23088,0,1.0491
1,lazy,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.230817,0.000012,0.000004,0.000243,0.815146,0.231076,0,1.04622
2,lazy,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.230330,0.000012,0.000004,0.000244,0.812803,0.230589,0,1.04339
3,lazy,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.230419,0.000011,0.000006,0.000244,0.811467,0.230681,0,1.04215
4,lazy,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.230757,0.000012,0.000004,0.000246,0.817566,0.231019,0,1.04859
0,lazy,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253996,51253736,115,100,13,1.981006,0.000016,0.000052,0.000046,23.2722,1.98112,0,25.2534
1,lazy,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253996,51253736,115,100,13,1.970347,0.000017,0.000051,0.000047,23.3212,1.97046,0,25.2916
2,lazy,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253996,51253736,115,100,13,1.980214,0.000016,0.000052,0.000045,23.3581,1.98033,0,25.3384
3,lazy,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253996,51253736,115,100,13,1.977662,0.000016,0.000054,0.000045,23.4041,1.97778,0,25.3819
4,lazy,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253996,51253736,115,100,13,1.966529,0.000017,0.000052,0.000046,23.4244,1.96664,0,25.3911
0,lazy,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501325001,501324925,1016,995,13,26.050512,0.000125,0.000321,0.000021,1717.49,26.051,0,1743.54
1,lazy,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501325001,501324925,1016,995,13,26.005119,0.000126,0.000324,0.000021,1736.53,26.0056,0,1762.54
2,lazy,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501325001,501324925,1016,995,13,27.148290,0.000129,0.000339,0.000022,1773.67,27.1488,0,1800.81
3,lazy,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501325001,501324925,1016,995,13,26.631056,0.000133,0.000325,0.000021,1841,26.6315,0,1867.63
4,lazy,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501325001,501324925,1016,995,13,25.562523,0.000120,0.000319,0.000023,1733.32,25.563,0,1758.88
0,eager,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1693423,1688005,17,1,16,0.080678,0.000868,0.006363,0.001973,0.0816474,0.089882,0,0.171529
1,eager,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1693423,1688005,17,1,16,0.079580,0.000890,0.006351,0.001926,0.0767098,0.0887469,0,0.165457
2,eager,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1693423,1688005,17,1,16,0.080740,0.000862,0.006201,0.001962,0.0781915,0.0897667,0,0.167958
3,eager,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1693423,1688005,17,1,16,0.079637,0.000862,0.006201,0.001900,0.0768958,0.0885995,0,0.165495
4,eager,normal,1000000,1000000,max_range,1000000,1,500080,999997,499999,2,1,1693423,1688005,17,1,16,0.079970,0.000889,0.006133,0.001904,0.0777786,0.0888959,0,0.166675
0,eager,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.048958,0.000957,0.000000,0.002164,0.0444148,0.0520789,0,0.0964937
1,eager,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.048684,0.000946,0.000000,0.002134,0.0443496,0.0517635,0,0.096113
2,eager,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.049248,0.000969,0.000000,0.002174,0.0444807,0.052391,0,0.0968717
3,eager,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.049422,0.000943,0.000000,0.002162,0.044913,0.0525271,0,0.0974401
4,eager,normal,1000000,1000000,2500000,1000000,1,500080,999997,999999,1,0,1000000,1000000,17,0,17,0.049138,0.000928,0.000000,0.002171,0.044388,0.0522365,0,0.0966245
0,eager,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.289931,0.000296,0.000004,0.000530,0.816736,0.290761,0,1.1075
1,eager,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.289358,0.000293,0.000004,0.000525,0.815036,0.290181,0,1.10522
2,eager,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.289468,0.000294,0.000004,0.000525,0.823258,0.290292,0,1.11355
3,eager,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.288985,0.000322,0.000004,0.000522,0.814243,0.289833,0,1.10408
4,eager,normal,1000000,1000000,100000,1000000,1,500080,999997,90909,11,9,6246898,6246896,27,10,17,0.289861,0.000296,0.000004,0.000530,0.816564,0.290691,0,1.10725
0,eager,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253889,51253736,115,100,13,2.562311,0.000094,0.000054,0.000082,23.2357,2.56254,0,25.7983
1,eager,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253889,51253736,115,100,13,2.556717,0.000092,0.000054,0.000082,23.266,2.55695,0,25.823
2,eager,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253889,51253736,115,100,13,2.559569,0.000094,0.000054,0.000096,23.2612,2.55981,0,25.821
3,eager,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253889,51253736,115,100,13,2.569901,0.000094,0.000055,0.000088,23.2969,2.57014,0,25.8671
4,eager,normal,1000000,1000000,10000,1000000,1,500080,999997,9708,103,96,51253889,51253736,115,100,13,2.565911,0.000095,0.000054,0.000083,23.2675,2.56614,0,25.8336
0,eager,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501324948,501324925,1016,995,13,32.929486,0.000192,0.000326,0.000032,1780.36,32.93,0,1813.29
1,eager,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501324948,501324925,1016,995,13,32.234740,0.000191,0.000328,0.000031,1702.46,32.2353,0,1734.7
2,eager,normal,1000000,1000000,1000,1000000,1,500080,999997,996,1004,953,501324948,501324925,1016,995,13,31.790846,0.000183,0.000320,0.000032,1699.67,31.7914,0,1731.46
