iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
2,lazy,normal,1000000,1000000000,max_range,10000,1,101,10000,112,902496,45,1036840,1033819,979674,518,63787,0.181994,0.485070,0.000690,0.033934,0.865814,0.701689,0,1.5675
3,lazy,normal,1000000,1000000000,max_range,10000,1,101,10000,112,902496,45,1036840,1033819,979674,518,63787,0.182479,0.482127,0.000695,0.033840,0.867929,0.699141,0,1.56707
4,lazy,normal,1000000,1000000000,max_range,10000,1,101,10000,112,902496,45,1036840,1033819,979674,518,63787,0.185498,0.489707,0.000713,0.034262,0.885151,0.710181,0,1.59533
0,lazy,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1171439,1158602,716077,342,248300,0.225627,0.283120,0.001720,0.186444,0.678372,0.696911,0,1.37528
1,lazy,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1171439,1158602,716077,342,248300,0.226622,0.283240,0.001726,0.187902,0.67777,0.699489,0,1.37726
2,lazy,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1171439,1158602,716077,342,248300,0.226236,0.284000,0.001700,0.187689,0.678119,0.699626,0,1.37775
3,lazy,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1171439,1158602,716077,342,248300,0.229256,0.288626,0.001766,0.188958,0.686972,0.708606,0,1.39558
4,lazy,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1171439,1158602,716077,342,248300,0.226499,0.282987,0.001724,0.187419,0.678662,0.698629,0,1.37729
0,lazy,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1057509,1054081,117540,37,58980,0.089443,0.025535,0.000382,0.039937,0.214073,0.155297,0,0.36937
1,lazy,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1057509,1054081,117540,37,58980,0.089484,0.025122,0.000385,0.039305,0.211635,0.154297,0,0.365932
2,lazy,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1057509,1054081,117540,37,58980,0.089028,0.024613,0.000381,0.039135,0.212969,0.153156,0,0.366125
3,lazy,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1057509,1054081,117540,37,58980,0.089899,0.025347,0.000381,0.039717,0.213556,0.155344,0,0.3689
4,lazy,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1057509,1054081,117540,37,58980,0.091650,0.025224,0.000385,0.039701,0.215572,0.156961,0,0.372532
0,lazy,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022678,1021996,11606,5,5458,0.048186,0.001958,0.000113,0.003310,0.107352,0.0535673,0,0.160919
1,lazy,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022678,1021996,11606,5,5458,0.048273,0.002038,0.000076,0.003381,0.108861,0.0537674,0,0.162628
2,lazy,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022678,1021996,11606,5,5458,0.047761,0.001995,0.000076,0.003375,0.106078,0.0532068,0,0.159285
3,lazy,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022678,1021996,11606,5,5458,0.047743,0.002040,0.000076,0.003409,0.106461,0.0532685,0,0.159729
4,lazy,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022678,1021996,11606,5,5458,0.047351,0.002014,0.000076,0.003311,0.106332,0.0527521,0,0.159084
0,eager,normal,1000000,1000000000,max_range,1000,1,11,1000,11,988977,45,1001566,1001407,995709,92,6668,0.169115,0.528070,0.000092,0.003392,0.883346,0.700669,0,1.58402
1,eager,normal,1000000,1000000000,max_range,1000,1,11,1000,11,988977,45,1001566,1001407,995709,92,6668,0.168323,0.525787,0.000093,0.003366,0.871459,0.697569,0,1.56903
2,eager,normal,1000000,1000000000,max_range,1000,1,11,1000,11,988977,45,1001566,1001407,995709,92,6668,0.170790,0.534699,0.000094,0.003404,0.88618,0.708987,0,1.59517
3,eager,normal,1000000,1000000000,max_range,1000,1,11,1000,11,988977,45,1001566,1001407,995709,92,6668,0.168531,0.525389,0.000100,0.003381,0.871999,0.6974,0,1.5694
4,eager,normal,1000000,1000000000,max_range,1000,1,11,1000,11,988977,45,1001566,1001407,995709,92,6668,0.169159,0.527561,0.000097,0.003378,0.875451,0.700195,0,1.57565
0,eager,normal,1000000,1000000000,max_range,10000,1,101,10000,112,902496,45,1034925,1033819,979674,518,63787,0.187808,0.535105,0.000650,0.042999,0.885195,0.766562,0,1.65176
1,eager,normal,1000000,1000000000,max_range,10000,1,101,10000,112,902496,45,1034925,1033819,979674,518,63787,0.185109,0.525002,0.000629,0.042546,0.869515,0.753286,0,1.6228
2,eager,normal,1000000,1000000000,max_range,10000,1,101,10000,112,902496,45,1034925,1033819,979674,518,63787,0.187106,0.530773,0.000644,0.042778,0.878471,0.761302,0,1.63977
3,eager,normal,1000000,1000000000,max_range,10000,1,101,10000,112,902496,45,1034925,1033819,979674,518,63787,0.184994,0.526457,0.000639,0.042893,0.884103,0.754984,0,1.63909
4,eager,normal,1000000,1000000000,max_range,10000,1,101,10000,112,902496,45,1034925,1033819,979674,518,63787,0.187227,0.529944,0.000657,0.042824,0.878072,0.760651,0,1.63872
0,eager,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1160337,1158602,716077,342,248300,0.243180,0.333104,0.001790,0.246961,0.679137,0.825035,0,1.50417
