iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
0,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.013705,0.030768,0.000024,0.022618,0.0508182,0.0671145,0,0.117933
1,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.012571,0.028710,0.000024,0.024596,0.0498033,0.0659003,0,0.115704
2,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.013289,0.029809,0.000024,0.022196,0.049077,0.0653173,0,0.114394
3,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.012937,0.028626,0.000024,0.022592,0.0487476,0.0641793,0,0.112927
4,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.012771,0.028857,0.000024,0.022262,0.048409,0.0639146,0,0.112324
0,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.017392,0.032588,0.020458,0.003026,0.0564806,0.0734638,0,0.129944
1,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.018013,0.033249,0.020353,0.002990,0.0576053,0.074604,0,0.132209
2,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.017304,0.032589,0.020394,0.003003,0.0563888,0.0732905,0,0.129679
3,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.017562,0.032979,0.020397,0.003061,0.056761,0.0739991,0,0.13076
4,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.017291,0.032389,0.020389,0.002999,0.0561529,0.0730683,0,0.129221
