iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
1,lazy,normal,100000,1000000000,max_range,10000,1,5002,10000,4976,78639,35,144364,108092,89744,14353,11067,0.012150,0.024292,0.006495,0.003722,0.0520386,0.0466593,0,0.0986979
2,lazy,normal,100000,1000000000,max_range,10000,1,5002,10000,4976,78639,35,144364,108092,89744,14353,11067,0.012463,0.024919,0.006521,0.003742,0.053006,0.0476453,0,0.100651
3,lazy,normal,100000,1000000000,max_range,10000,1,5002,10000,4976,78639,35,144364,108092,89744,14353,11067,0.012354,0.024400,0.006676,0.003777,0.0536325,0.0472068,0,0.100839
4,lazy,normal,100000,1000000000,max_range,10000,1,5002,10000,4976,78639,35,144364,108092,89744,14353,11067,0.012687,0.025802,0.006559,0.003836,0.0540965,0.0488843,0,0.102981
0,lazy,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,193638,164840,34883,7087,17748,0.016910,0.007181,0.004105,0.006789,0.0447105,0.0349851,0,0.0796955
1,lazy,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,193638,164840,34883,7087,17748,0.016710,0.007036,0.004041,0.006695,0.0441883,0.034482,0,0.0786702
2,lazy,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,193638,164840,34883,7087,17748,0.016951,0.007366,0.004055,0.006662,0.0445342,0.0350341,0,0.0795683
3,lazy,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,193638,164840,34883,7087,17748,0.017200,0.007088,0.004269,0.006692,0.0452006,0.0352493,0,0.0804498
4,lazy,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,193638,164840,34883,7087,17748,0.016936,0.007077,0.004127,0.006939,0.0451793,0.0350781,0,0.0802574
0,lazy,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,182896,179860,3499,718,1794,0.012275,0.000535,0.000414,0.000653,0.0299531,0.0138785,0,0.0438316
1,lazy,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,182896,179860,3499,718,1794,0.012132,0.000534,0.000426,0.000653,0.0281993,0.0137456,0,0.0419449
2,lazy,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,182896,179860,3499,718,1794,0.012340,0.000534,0.000414,0.000657,0.0286525,0.0139454,0,0.0425978
3,lazy,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,182896,179860,3499,718,1794,0.012232,0.000531,0.000414,0.000654,0.0283027,0.0138315,0,0.0421341
4,lazy,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,182896,179860,3499,718,1794,0.012815,0.000576,0.000417,0.000657,0.0293806,0.0144651,0,0.0438457
0,lazy,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178598,178165,347,74,185,0.007829,0.000052,0.000056,0.000094,0.0183352,0.0080313,0,0.0263665
1,lazy,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178598,178165,347,74,185,0.007797,0.000053,0.000055,0.000093,0.0183111,0.00799803,0,0.0263091
2,lazy,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178598,178165,347,74,185,0.008025,0.000053,0.000056,0.000094,0.018803,0.00822813,0,0.0270312
3,lazy,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178598,178165,347,74,185,0.007849,0.000054,0.000056,0.000093,0.0188607,0.00805223,0,0.026913
4,lazy,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178598,178165,347,74,185,0.007942,0.000053,0.000056,0.000094,0.0182239,0.00814455,0,0.0263684
0,eager,normal,100000,1000000000,max_range,1000,1,500,1000,500,97572,36,104818,100120,98789,2379,1218,0.010569,0.037168,0.001191,0.000543,0.0516275,0.0494701,0,0.101098
1,eager,normal,100000,1000000000,max_range,1000,1,500,1000,500,97572,36,104818,100120,98789,2379,1218,0.010931,0.038585,0.001185,0.000540,0.0525568,0.0512409,0,0.103798
2,eager,normal,100000,1000000000,max_range,1000,1,500,1000,500,97572,36,104818,100120,98789,2379,1218,0.011115,0.038648,0.001212,0.000552,0.0537156,0.0515275,0,0.105243
3,eager,normal,100000,1000000000,max_range,1000,1,500,1000,500,97572,36,104818,100120,98789,2379,1218,0.011129,0.038885,0.001189,0.000550,0.0536295,0.0517526,0,0.105382
4,eager,normal,100000,1000000000,max_range,1000,1,500,1000,500,97572,36,104818,100120,98789,2379,1218,0.010846,0.037946,0.001187,0.000551,0.052703,0.0505305,0,0.103234
0,eager,normal,100000,1000000000,max_range,10000,1,5002,10000,4976,78639,35,135180,108092,89744,14353,11067,0.013604,0.032093,0.007886,0.004843,0.0525644,0.0584255,0,0.11099
1,eager,normal,100000,1000000000,max_range,10000,1,5002,10000,4976,78639,35,135180,108092,89744,14353,11067,0.013552,0.031494,0.007723,0.004857,0.0522478,0.0576267,0,0.109874
2,eager,normal,100000,1000000000,max_range,10000,1,5002,10000,4976,78639,35,135180,108092,89744,14353,11067,0.014339,0.033045,0.007645,0.004967,0.0558655,0.059997,0,0.115862
3,eager,normal,100000,1000000000,max_range,10000,1,5002,10000,4976,78639,35,135180,108092,89744,14353,11067,0.013842,0.031774,0.007734,0.004892,0.0523306,0.0582429,0,0.110573
4,eager,normal,100000,1000000000,max_range,10000,1,5002,10000,4976,78639,35,135180,108092,89744,14353,11067,0.013574,0.031383,0.007685,0.004827,0.0519269,0.0574688,0,0.109396
0,eager,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,178733,164840,34883,7087,17748,0.019558,0.010527,0.004835,0.009040,0.0442165,0.0439596,0,0.0881761
1,eager,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,178733,164840,34883,7087,17748,0.020191,0.010483,0.004983,0.009919,0.0454515,0.0455763,0,0.0910278
2,eager,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,178733,164840,34883,7087,17748,0.020175,0.010681,0.004803,0.009004,0.0452804,0.0446629,0,0.0899433
3,eager,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,178733,164840,34883,7087,17748,0.020299,0.010638,0.004799,0.009078,0.0453071,0.0448139,0,0.0901211
4,eager,normal,100000,1000000000,max_range,100000,1,50025,100000,59926,16553,32,178733,164840,34883,7087,17748,0.019925,0.010492,0.004972,0.009238,0.0456046,0.0446275,0,0.0902321
0,eager,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,181316,179860,3499,718,1794,0.015266,0.000803,0.000485,0.000873,0.0289167,0.0174268,0,0.0463436
1,eager,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,181316,179860,3499,718,1794,0.014788,0.000811,0.000490,0.000880,0.0285789,0.0169683,0,0.0455472
2,eager,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,181316,179860,3499,718,1794,0.015344,0.000791,0.000485,0.000868,0.0286506,0.0174877,0,0.0461382
3,eager,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,181316,179860,3499,718,1794,0.014932,0.000809,0.000487,0.000873,0.028846,0.0171013,0,0.0459472
4,eager,normal,100000,1000000000,max_range,1000000,1,500250,1000000,613095,1631,20,181316,179860,3499,718,1794,0.014847,0.000810,0.000485,0.000878,0.028389,0.0170205,0,0.0454096
0,eager,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178352,178165,347,74,185,0.010274,0.000120,0.000061,0.000196,0.0186994,0.0106502,0,0.0293497
1,eager,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178352,178165,347,74,185,0.010268,0.000120,0.000061,0.000144,0.0186734,0.0105924,0,0.0292658
2,eager,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178352,178165,347,74,185,0.010325,0.000116,0.000061,0.000144,0.0187894,0.0106461,0,0.0294355
3,eager,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178352,178165,347,74,185,0.009693,0.000111,0.000061,0.000136,0.0183274,0.0100006,0,0.0283281
4,eager,normal,100000,1000000000,max_range,10000000,1,5002500,10000000,6369284,157,12,178352,178165,347,74,185,0.010070,0.000119,0.000062,0.000145,0.0184674,0.0103949,0,0.0288623
