iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
3,additional,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,135008,0,0,0,0,0,0,0,0,0.021661,0,0.0157708,0.0374318
4,additional,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,135008,0,0,0,0,0,0,0,0,0.0213603,0,0.016454,0.0378144
0,additional,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134214,0,0,0,0,0,0,0,0,0.0148927,0,0.00955165,0.0244443
1,additional,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134214,0,0,0,0,0,0,0,0,0.0134246,0,0.00960891,0.0230335
2,additional,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134214,0,0,0,0,0,0,0,0,0.0133886,0,0.00966027,0.0230489
3,additional,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134214,0,0,0,0,0,0,0,0,0.0135429,0,0.00964475,0.0231877
4,additional,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134214,0,0,0,0,0,0,0,0,0.0135902,0,0.0100145,0.0236047
0,lazy,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100829,100035,99239,386,787,0.009815,0.032463,0.000186,0.000278,0.0519875,0.0427416,0,0.094729
1,lazy,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100829,100035,99239,386,787,0.010376,0.034153,0.000185,0.000284,0.0532891,0.0449993,0,0.0982883
2,lazy,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100829,100035,99239,386,787,0.010179,0.033623,0.000187,0.000285,0.0539673,0.0442742,0,0.0982415
3,lazy,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100829,100035,99239,386,787,0.009863,0.033041,0.000185,0.000275,0.0519252,0.0433649,0,0.0952901
4,lazy,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100829,100035,99239,386,787,0.009899,0.033152,0.000186,0.000277,0.0520572,0.0435138,0,0.095571
0,lazy,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,109960,102638,94065,2893,7969,0.011511,0.032222,0.001436,0.002735,0.0518031,0.0479031,0,0.0997062
1,lazy,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,109960,102638,94065,2893,7969,0.012254,0.033766,0.001437,0.002728,0.0537241,0.0501852,0,0.103909
2,lazy,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,109960,102638,94065,2893,7969,0.011725,0.032942,0.001429,0.002741,0.0526959,0.048838,0,0.101534
3,lazy,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,109960,102638,94065,2893,7969,0.011554,0.032458,0.001430,0.002718,0.0518242,0.048159,0,0.0999832
4,lazy,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,109960,102638,94065,2893,7969,0.011826,0.032552,0.001458,0.002756,0.0528045,0.0485921,0,0.101397
0,lazy,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,151787,132705,62717,3695,33488,0.013442,0.013782,0.002957,0.013220,0.0463991,0.0434016,0,0.0898007
1,lazy,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,151787,132705,62717,3695,33488,0.014195,0.014076,0.002794,0.013487,0.0473204,0.0445516,0,0.091872
2,lazy,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,151787,132705,62717,3695,33488,0.013357,0.013610,0.002785,0.013092,0.0456207,0.0428452,0,0.0884659
3,lazy,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,151787,132705,62717,3695,33488,0.013326,0.013559,0.002805,0.013063,0.0454392,0.042753,0,0.0881922
4,lazy,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,151787,132705,62717,3695,33488,0.013639,0.013615,0.002835,0.013182,0.0459253,0.0432704,0,0.0891957
0,lazy,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,139116,135912,7834,466,5172,0.009626,0.001213,0.000406,0.002031,0.0235566,0.0132767,0,0.0368333
1,lazy,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,139116,135912,7834,466,5172,0.009808,0.001215,0.000407,0.002059,0.0237314,0.0134891,0,0.0372205
2,lazy,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,139116,135912,7834,466,5172,0.009436,0.001241,0.000410,0.002053,0.0233596,0.0131391,0,0.0364988
3,lazy,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,139116,135912,7834,466,5172,0.009549,0.001235,0.000416,0.002137,0.0239464,0.0133382,0,0.0372847
4,lazy,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,139116,135912,7834,466,5172,0.009501,0.001230,0.000408,0.002036,0.0237207,0.0131751,0,0.0368958
0,lazy,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134609,134294,764,51,516,0.006203,0.000108,0.000042,0.000225,0.014294,0.00657838,0,0.0208724
1,lazy,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134609,134294,764,51,516,0.006194,0.000107,0.000043,0.000223,0.0142643,0.00656753,0,0.0208318
2,lazy,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134609,134294,764,51,516,0.006088,0.000106,0.000042,0.000222,0.0140406,0.00645793,0,0.0204985
3,lazy,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134609,134294,764,51,516,0.006107,0.000109,0.000043,0.000230,0.0141001,0.00648841,0,0.0205885
4,lazy,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134609,134294,764,51,516,0.006222,0.000108,0.000043,0.000226,0.0142915,0.00659933,0,0.0208909
0,eager,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100798,100035,99239,386,787,0.010229,0.036242,0.000219,0.000362,0.0506633,0.0470512,0,0.0977146
1,eager,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100798,100035,99239,386,787,0.011134,0.038555,0.000224,0.000353,0.0541479,0.0502654,0,0.104413
2,eager,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100798,100035,99239,386,787,0.010330,0.036495,0.000219,0.000349,0.0511644,0.0473932,0,0.0985576
3,eager,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100798,100035,99239,386,787,0.010897,0.038461,0.000218,0.000348,0.053701,0.0499238,0,0.103625
4,eager,normal,100000,1000000000,max_range,1000,1,201,1000,202,98452,35,100798,100035,99239,386,787,0.010765,0.037914,0.000225,0.000354,0.0530278,0.0492582,0,0.102286
0,eager,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,108143,102638,94065,2893,7969,0.012481,0.037934,0.001699,0.003661,0.0525901,0.0557743,0,0.108364
1,eager,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,108143,102638,94065,2893,7969,0.012618,0.038333,0.001771,0.003603,0.054111,0.0563253,0,0.110436
2,eager,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,108143,102638,94065,2893,7969,0.012436,0.037848,0.001695,0.003655,0.0520104,0.0556332,0,0.107644
3,eager,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,108143,102638,94065,2893,7969,0.012837,0.038740,0.001698,0.003644,0.05306,0.0569189,0,0.109979
4,eager,normal,100000,1000000000,max_range,10000,1,2005,10000,2111,86038,36,108143,102638,94065,2893,7969,0.012306,0.037324,0.001703,0.003618,0.0520412,0.0549509,0,0.106992
0,eager,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,140040,132705,62717,3695,33488,0.015597,0.018882,0.003178,0.017423,0.0461384,0.0550815,0,0.10122
1,eager,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,140040,132705,62717,3695,33488,0.015273,0.019103,0.003284,0.017491,0.0450172,0.0551514,0,0.100169
2,eager,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,140040,132705,62717,3695,33488,0.015363,0.019108,0.003217,0.017463,0.045602,0.0551501,0,0.100752
3,eager,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,140040,132705,62717,3695,33488,0.016829,0.020461,0.003239,0.018008,0.0479886,0.058537,0,0.106526
4,eager,normal,100000,1000000000,max_range,100000,1,20046,100000,34174,25421,34,140040,132705,62717,3695,33488,0.014602,0.017583,0.003206,0.017282,0.0442884,0.0526735,0,0.0969618
0,eager,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,136914,135912,7834,466,5172,0.011882,0.001755,0.000472,0.002758,0.0239773,0.0168659,0,0.0408431
1,eager,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,136914,135912,7834,466,5172,0.011725,0.001778,0.000474,0.002811,0.0240649,0.016788,0,0.0408529
2,eager,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,136914,135912,7834,466,5172,0.012035,0.001927,0.000476,0.002816,0.0251004,0.0172538,0,0.0423542
3,eager,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,136914,135912,7834,466,5172,0.011925,0.002018,0.000477,0.002912,0.0244134,0.0173317,0,0.041745
4,eager,normal,100000,1000000000,max_range,1000000,1,200460,1000000,560141,1785,25,136914,135912,7834,466,5172,0.012701,0.001932,0.000513,0.002812,0.0247884,0.0179574,0,0.0427458
0,eager,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134398,134294,764,51,516,0.007706,0.000183,0.000047,0.000309,0.0143276,0.0082443,0,0.0225719
1,eager,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134398,134294,764,51,516,0.007633,0.000178,0.000047,0.000304,0.0143437,0.00816106,0,0.0225048
2,eager,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134398,134294,764,51,516,0.007451,0.000177,0.000047,0.000305,0.0140875,0.0079794,0,0.0220669
3,eager,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134398,134294,764,51,516,0.007616,0.000182,0.000048,0.000310,0.0145896,0.00815546,0,0.022745
4,eager,normal,100000,1000000000,max_range,10000000,1,2004600,10000000,5714105,175,15,134398,134294,764,51,516,0.007608,0.000199,0.000049,0.000326,0.014214,0.00818097,0,0.022395
