iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
0,additional,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1125138,0,0,0,0,0,0,0,0,0.672008,0,1.02344,1.69545
1,additional,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1125138,0,0,0,0,0,0,0,0,0.625036,0,0.80966,1.4347
2,additional,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1125138,0,0,0,0,0,0,0,0,0.633061,0,0.853525,1.48659
3,additional,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1125138,0,0,0,0,0,0,0,0,0.638367,0,0.851604,1.48997
4,additional,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1125138,0,0,0,0,0,0,0,0,0.621553,0,0.828531,1.45008
0,additional,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,0,0,0,0,0,0,0,0,0.0568793,0,0.113013,0.169892
1,additional,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,0,0,0,0,0,0,0,0,0.0554049,0,0.0896029,0.145008
2,additional,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,0,0,0,0,0,0,0,0,0.0479044,0,0.088874,0.136778
3,additional,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,0,0,0,0,0,0,0,0,0.048258,0,0.0945333,0.142791
4,additional,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,0,0,0,0,0,0,0,0,0.0483963,0,0.0852201,0.133616
0,additional,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,102961,0,0,0,0,0,0,0,0,0.0428312,0,0.0429972,0.0858284
1,additional,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,102961,0,0,0,0,0,0,0,0,0.040239,0,0.0368171,0.0770561
2,additional,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,102961,0,0,0,0,0,0,0,0,0.0400146,0,0.0364806,0.0764952
3,additional,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,102961,0,0,0,0,0,0,0,0,0.0434889,0,0.0378712,0.08136
4,additional,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,102961,0,0,0,0,0,0,0,0,0.0405297,0,0.0355894,0.076119
0,additional,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,102911,0,0,0,0,0,0,0,0,0.0402365,0,0.0348081,0.0750446
1,additional,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,102911,0,0,0,0,0,0,0,0,0.0407497,0,0.0349073,0.075657
2,additional,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,102911,0,0,0,0,0,0,0,0,0.0409515,0,0.0351426,0.0760941
3,additional,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,102911,0,0,0,0,0,0,0,0,0.0399176,0,0.0361004,0.076018
4,additional,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,102911,0,0,0,0,0,0,0,0,0.0422486,0,0.0358782,0.0781268
0,lazy,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1262312,1068765,653827,553478,560,0.207777,0.21589,0.191995,0.000293,0.642553,0.615956,0,1.25851
1,lazy,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1262312,1068765,653827,553478,560,0.222989,0.228925,0.197491,0.000318,0.667578,0.649722,0,1.3173
2,lazy,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1262312,1068765,653827,553478,560,0.218659,0.226477,0.195453,0.000287,0.658781,0.640876,0,1.29966
3,lazy,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1262312,1068765,653827,553478,560,0.225857,0.236727,0.196798,0.000308,0.664332,0.659689,0,1.32402
4,lazy,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1262312,1068765,653827,553478,560,0.239404,0.242222,0.196629,0.000347,0.68406,0.678602,0,1.36266
0,lazy,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,224106,126107,89092,39370,6803,0.01606,0.025148,0.017717,0.002621,0.0609769,0.061546,0,0.122523
