iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
2,lazy,normal,100000,1000000000,10000000,0,10000,55058,99999,5585462,179,14,105814,105814,23569,0,18139,0.007307,0.004335,0,0.010415,0.0201877,0.0220576,0,0.0422452
3,lazy,normal,100000,1000000000,10000000,0,10000,55058,99999,5585462,179,14,105814,105814,23569,0,18139,0.007282,0.004472,0,0.010252,0.0203648,0.0220067,0,0.0423714
4,lazy,normal,100000,1000000000,10000000,0,10000,55058,99999,5585462,179,14,105814,105814,23569,0,18139,0.007304,0.00444,0,0.010413,0.0202212,0.0221562,0,0.0423774
0,lazy,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,188399,162378,34114,6155,18899,0.01535,0.006873,0.003682,0.006836,0.0418897,0.0327409,0,0.0746305
1,lazy,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,188399,162378,34114,6155,18899,0.016659,0.006923,0.00362,0.006837,0.0438667,0.0340389,0,0.0779056
2,lazy,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,188399,162378,34114,6155,18899,0.017384,0.006927,0.003709,0.00689,0.0447048,0.0349106,0,0.0796154
3,lazy,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,188399,162378,34114,6155,18899,0.016822,0.006975,0.003687,0.007019,0.0441357,0.0345027,0,0.0786383
4,lazy,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,188399,162378,34114,6155,18899,0.016414,0.006867,0.003625,0.006921,0.0431155,0.0338264,0,0.0769419
0,eager,normal,100000,1000000000,1000,0,10000,55058,99999,978,1017065,821,5753704,5697469,1021920,954122,4856,1.302354,0.413618,0.351091,0.003294,9.79451,2.07036,0,11.8649
1,eager,normal,100000,1000000000,1000,0,10000,55058,99999,978,1017065,821,5753704,5697469,1021920,954122,4856,1.305867,0.412716,0.351034,0.003013,9.79268,2.07263,0,11.8653
2,eager,normal,100000,1000000000,1000,0,10000,55058,99999,978,1017065,821,5753704,5697469,1021920,954122,4856,1.281907,0.409925,0.349809,0.003051,9.7849,2.04469,0,11.8296
3,eager,normal,100000,1000000000,1000,0,10000,55058,99999,978,1017065,821,5753704,5697469,1021920,954122,4856,1.276983,0.405057,0.348851,0.003166,9.7602,2.03406,0,11.7943
4,eager,normal,100000,1000000000,1000,0,10000,55058,99999,978,1017065,821,5753704,5697469,1021920,954122,4856,1.2826,0.40973,0.349898,0.003037,9.74665,2.04526,0,11.7919
0,eager,normal,100000,1000000000,10000,0,10000,55058,99999,8435,117986,96,774134,726342,126198,89661,8213,0.139294,0.045316,0.035142,0.003785,0.343756,0.223537,0,0.567293
1,eager,normal,100000,1000000000,10000,0,10000,55058,99999,8435,117986,96,774134,726342,126198,89661,8213,0.138184,0.045403,0.035119,0.00363,0.340425,0.222335,0,0.56276
2,eager,normal,100000,1000000000,10000,0,10000,55058,99999,8435,117986,96,774134,726342,126198,89661,8213,0.138381,0.046594,0.035106,0.003673,0.342068,0.223754,0,0.565822
