iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
4,lazy,normal,100000,1000000000,max_range,1000,1000,1000,1000,954,99673,36,119319,100504,99827,9153,155,0.010756,0.033408,0.003705,6.7E-05,0.0551339,0.0479361,0,0.10307
0,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011646,0.039741,0.004595,9.9E-05,0.053702,0.0560811,0,0.109783
1,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011817,0.040713,0.004614,8.5E-05,0.0547778,0.0572296,0,0.112007
2,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011943,0.040638,0.004757,8.4E-05,0.0551089,0.0574223,0,0.112531
3,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011666,0.04076,0.004663,8.7E-05,0.0542131,0.057177,0,0.11139
4,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011726,0.040266,0.004572,8.7E-05,0.0540211,0.056651,0,0.110672
0,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.011773,0.040253,0,0.004007,0.0543991,0.0560342,0,0.110433
1,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.011526,0.039275,0,0.003991,0.0538091,0.054792,0,0.108601
2,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.011878,0.041465,0,0.003991,0.054301,0.0573336,0,0.111635
3,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.01169,0.039767,0,0.004011,0.0539297,0.0554684,0,0.109398
4,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.013751,0.044061,0,0.004188,0.0593689,0.0619992,0,0.121368
0,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.01186,0.040685,0,0.004075,0.0548692,0.0566191,0,0.111488
1,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011764,0.040264,0,0.003974,0.0549442,0.0560025,0,0.110947
2,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011763,0.040187,0,0.003953,0.0540958,0.0559028,0,0.109999
3,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.012074,0.040346,0,0.004001,0.0544363,0.0564204,0,0.110857
4,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.01172,0.039951,0,0.003998,0.0536872,0.0556691,0,0.109356
0,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011598,0.039433,0,0.003971,0.0543544,0.0550023,0,0.109357
1,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011665,0.040038,0,0.004024,0.0538065,0.0557271,0,0.109534
2,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.01183,0.039978,0,0.003999,0.0543169,0.0558071,0,0.110124
3,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011658,0.040083,0,0.003981,0.0543851,0.0557218,0,0.110107
4,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011595,0.039389,0,0.00397,0.0531426,0.0549538,0,0.108096
0,eager,normal,100000,1000000000,max_range,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011768,0.040933,0.004599,9E-05,0.0544822,0.0573905,0,0.111873
1,eager,normal,100000,1000000000,max_range,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011587,0.039964,0.004656,8.8E-05,0.0537524,0.056294,0,0.110046
2,eager,normal,100000,1000000000,max_range,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011721,0.040579,0.004624,8.8E-05,0.0541924,0.0570115,0,0.111204
3,eager,normal,100000,1000000000,max_range,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.012225,0.041829,0.004715,9.1E-05,0.055783,0.0588603,0,0.114643
4,eager,normal,100000,1000000000,max_range,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011819,0.040612,0.00459,9.2E-05,0.0547184,0.0571143,0,0.111833
