iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
4,additional,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248364,0,0,0,0,0,0,0,0,0.0243563,0,0.0129214,0.0372777
0,lazy,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.010604,0.019111,0.000000,0.017361,0.046148,0.0470759,0,0.0932238
1,lazy,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.010738,0.019243,0.000000,0.017909,0.0475013,0.0478904,0,0.0953917
2,lazy,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.010479,0.018907,0.000000,0.017424,0.0459374,0.04681,0,0.0927473
3,lazy,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.010307,0.018578,0.000000,0.017286,0.0451493,0.0461704,0,0.0913198
4,lazy,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.010387,0.018926,0.000000,0.017380,0.0462236,0.0466934,0,0.092917
0,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006746,0.002485,0.000000,0.006460,0.0162812,0.0156911,0,0.0319723
1,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006123,0.002519,0.000000,0.006395,0.0156538,0.0150365,0,0.0306903
2,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006096,0.002517,0.000000,0.006383,0.0157482,0.0149964,0,0.0307446
3,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006084,0.002468,0.000000,0.007219,0.0155871,0.0157709,0,0.0313581
4,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006072,0.002459,0.000000,0.006434,0.0158896,0.0149647,0,0.0308543
0,lazy,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116612,116566,1879,2,1652,0.005289,0.000266,0.000007,0.000729,0.0125181,0.0062911,0,0.0188092
1,lazy,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116612,116566,1879,2,1652,0.005268,0.000280,0.000007,0.000714,0.0129901,0.00626875,0,0.0192589
2,lazy,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116612,116566,1879,2,1652,0.005457,0.000266,0.000007,0.000708,0.0130749,0.00643834,0,0.0195132
3,lazy,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116612,116566,1879,2,1652,0.005251,0.000263,0.000007,0.000711,0.0126774,0.00623254,0,0.01891
4,lazy,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116612,116566,1879,2,1652,0.005269,0.000263,0.000007,0.000709,0.0125613,0.00624813,0,0.0188094
0,lazy,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248510,248167,210,98,63,0.010690,0.000033,0.000050,0.000036,0.024835,0.0108096,0,0.0356445
1,lazy,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248510,248167,210,98,63,0.010683,0.000033,0.000050,0.000036,0.0248336,0.0108022,0,0.0356358
2,lazy,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248510,248167,210,98,63,0.010583,0.000033,0.000050,0.000037,0.0249239,0.010703,0,0.0356269
3,lazy,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248510,248167,210,98,63,0.010634,0.000035,0.000050,0.000038,0.0248741,0.0107573,0,0.0356313
4,lazy,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248510,248167,210,98,63,0.010585,0.000033,0.000049,0.000040,0.0251589,0.0107081,0,0.0358671
0,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012294,0.026657,0.000000,0.022831,0.0461786,0.0617824,0,0.107961
1,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012319,0.027033,0.000000,0.022975,0.0462874,0.0623279,0,0.108615
2,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012438,0.027534,0.000000,0.022905,0.0467268,0.0628757,0,0.109602
3,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012414,0.027364,0.000000,0.022851,0.0465887,0.0626287,0,0.109217
4,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012462,0.027259,0.000000,0.022875,0.0463652,0.0625952,0,0.10896
0,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007443,0.004618,0.000000,0.009871,0.0157054,0.0219322,0,0.0376376
1,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007291,0.004379,0.000000,0.009896,0.01567,0.0215664,0,0.0372363
2,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007481,0.004616,0.000000,0.009732,0.0161642,0.021829,0,0.0379932
3,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007554,0.004568,0.000000,0.009881,0.0157476,0.0220035,0,0.0377511
4,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007464,0.004468,0.000000,0.009946,0.0157051,0.0218781,0,0.0375831
0,eager,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116570,116566,1879,2,1652,0.006582,0.000475,0.000007,0.001021,0.0126953,0.00808428,0,0.0207795
1,eager,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116570,116566,1879,2,1652,0.006541,0.000495,0.000007,0.001002,0.0126041,0.00804499,0,0.0206491
2,eager,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116570,116566,1879,2,1652,0.006396,0.000506,0.000007,0.001011,0.0125134,0.00791935,0,0.0204328
3,eager,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116570,116566,1879,2,1652,0.006379,0.000481,0.000007,0.001023,0.0125365,0.00789028,0,0.0204268
4,eager,normal,100000,1000000000,10000000,1000000,1000000,1000000,1000000,6060540,165,14,116570,116566,1879,2,1652,0.006291,0.000458,0.000007,0.001003,0.0125189,0.00776023,0,0.0202791
0,eager,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248364,248167,210,98,63,0.013106,0.000069,0.000055,0.000057,0.0254794,0.0132861,0,0.0387655
1,eager,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248364,248167,210,98,63,0.013280,0.000066,0.000054,0.000055,0.0254154,0.0134544,0,0.0388698
2,eager,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248364,248167,210,98,63,0.013015,0.000068,0.000054,0.000056,0.0250972,0.0131937,0,0.0382909
3,eager,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248364,248167,210,98,63,0.013176,0.000065,0.000054,0.000055,0.0250489,0.0133503,0,0.0383993
4,eager,normal,100000,1000000000,10000000,10000000,10000000,10000000,10000000,6756612,148,13,248364,248167,210,98,63,0.013050,0.000067,0.000054,0.000055,0.0251774,0.0132257,0,0.0384031
