iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
4,additional,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100077,0,0,0,0,0,0,0,0,0.0478986,0,0.0693607,0.117259
0,additional,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.0465581,0,0.0716297,0.118188
1,additional,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.0460577,0,0.0685567,0.114614
2,additional,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.0465643,0,0.0683812,0.114945
3,additional,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.046133,0,0.0699479,0.116081
4,additional,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.0477326,0,0.0729279,0.12066
0,additional,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.0468772,0,0.0688681,0.115745
1,additional,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.0476468,0,0.0686142,0.116261
2,additional,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.0464059,0,0.0694545,0.11586
3,additional,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.0467086,0,0.0680893,0.114798
4,additional,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100076,0,0,0,0,0,0,0,0,0.0468687,0,0.0718032,0.118672
0,lazy,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,119319,100504,99827,9153,155,0.010783,0.035215,0.003748,0.000071,0.0553332,0.0498181,0,0.105151
1,lazy,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,119319,100504,99827,9153,155,0.010956,0.034347,0.003782,0.000076,0.0546378,0.049162,0,0.1038
2,lazy,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,119319,100504,99827,9153,155,0.011225,0.034049,0.003759,0.000073,0.0550219,0.049106,0,0.104128
3,lazy,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,119319,100504,99827,9153,155,0.010850,0.034577,0.003741,0.000070,0.0544613,0.0492372,0,0.103699
4,lazy,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,119319,100504,99827,9153,155,0.011323,0.034987,0.003747,0.000073,0.055442,0.0501303,0,0.105572
0,lazy,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.010935,0.034903,0.000000,0.003109,0.0541209,0.0489478,0,0.103069
1,lazy,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.010788,0.034319,0.000000,0.003068,0.0529724,0.0481753,0,0.101148
2,lazy,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.011086,0.036081,0.000000,0.003086,0.0545919,0.0502527,0,0.104845
3,lazy,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.010799,0.034245,0.000000,0.003197,0.0532369,0.0482411,0,0.101478
4,lazy,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.010913,0.034677,0.000000,0.003201,0.0536502,0.0487923,0,0.102442
0,lazy,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.010813,0.034011,0.000000,0.003146,0.0529583,0.0479707,0,0.100929
1,lazy,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.010915,0.034038,0.000000,0.003105,0.053403,0.048058,0,0.101461
2,lazy,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.011096,0.034652,0.000000,0.003168,0.0536891,0.0489161,0,0.102605
3,lazy,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.010787,0.034620,0.000000,0.003142,0.0534102,0.0485494,0,0.10196
4,lazy,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.010965,0.034930,0.000000,0.003157,0.0535325,0.0490522,0,0.102585
0,lazy,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011184,0.035982,0.000000,0.003185,0.0543418,0.050351,0,0.104693
1,lazy,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.010975,0.034920,0.000000,0.003157,0.0536155,0.0490519,0,0.102667
2,lazy,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011111,0.034646,0.000000,0.003136,0.0539259,0.0488928,0,0.102819
3,lazy,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011156,0.034370,0.000000,0.003159,0.0541733,0.0486857,0,0.102859
4,lazy,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.010942,0.034389,0.000000,0.003127,0.0529426,0.0484579,0,0.1014
0,lazy,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011041,0.034226,0.000000,0.003208,0.0538439,0.0484747,0,0.102319
1,lazy,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011114,0.035434,0.000000,0.003204,0.0540873,0.0497523,0,0.10384
2,lazy,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.010892,0.034947,0.000000,0.003166,0.0535049,0.0490044,0,0.102509
