iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time,exec time,post filtering time,total time
0,additional,normal,10,10000000,100000,100000,100000,100000,100000,92813,10,5,12,0,0,0,0,0,0,0,0,1.1351e-05,0,1.5625e-05,2.6976e-05,0.429114,0.00168103,0.430824
1,additional,normal,10,10000000,100000,100000,100000,100000,100000,92813,10,5,12,0,0,0,0,0,0,0,0,1.3025e-05,0,1.5866e-05,2.8891e-05,0.428091,0.00163826,0.429761
2,additional,normal,10,10000000,100000,100000,100000,100000,100000,92813,10,5,12,0,0,0,0,0,0,0,0,1.1601e-05,0,1.518e-05,2.6781e-05,0.427756,0.00161873,0.429404
3,additional,normal,10,10000000,100000,100000,100000,100000,100000,92813,10,5,12,0,0,0,0,0,0,0,0,1.1242e-05,0,1.5522e-05,2.6764e-05,0.462761,0.00161577,0.464406
4,additional,normal,10,10000000,100000,100000,100000,100000,100000,92813,10,5,12,0,0,0,0,0,0,0,0,1.301e-05,0,1.6934e-05,2.9944e-05,0.42575,0.00163732,0.42742
0,lazy,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,225,124,92,42,10,0.000042,0.000071,0.000099,0.000020,0.000132722,0.00023194,0,0.000364662,2.88446,0.0155952,2.90042
1,lazy,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,225,124,92,42,10,0.000040,0.000075,0.000099,0.000021,0.000136092,0.000234174,0,0.000370266,3.02485,0.016199,3.04142
2,lazy,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,225,124,92,42,10,0.000041,0.000072,0.000127,0.000020,0.000133172,0.000258719,0,0.000391891,2.87531,0.015669,2.89137
3,lazy,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,225,124,92,42,10,0.000042,0.000076,0.000100,0.000020,0.000136076,0.00023888,0,0.000374956,2.88556,0.0156155,2.90155
4,lazy,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,225,124,92,42,10,0.000039,0.000071,0.000097,0.000020,0.000132842,0.000227178,0,0.00036002,2.88228,0.0154638,2.89811
0,eager,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,124,92,42,10,0.000045,0.000094,0.000110,0.000023,0.000121116,0.00027181,0,0.000392926,2.8905,0.0158899,2.90678
1,eager,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,124,92,42,10,0.000043,0.000096,0.000109,0.000023,0.000119388,0.000271968,0,0.000391356,2.88202,0.0156614,2.89807
2,eager,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,124,92,42,10,0.000045,0.000094,0.000111,0.000024,0.000118059,0.000274246,0,0.000392305,2.87715,0.0152873,2.89283
3,eager,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,124,92,42,10,0.000046,0.000099,0.000113,0.000024,0.000119665,0.000281438,0,0.000401103,2.87756,0.0159821,2.89394
4,eager,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,124,92,42,10,0.000044,0.000096,0.000110,0.000024,0.000122051,0.000274184,0,0.000396235,2.89085,0.0155641,2.90681
0,additional,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,0,0,0,0,0,0,0,0,0.000134987,0,0.000137603,0.00027259,2.87976,0.0159878,2.89605
1,additional,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,0,0,0,0,0,0,0,0,0.00013638,0,0.000137819,0.000274199,2.89473,0.0156156,2.91064
2,additional,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,0,0,0,0,0,0,0,0,0.000137606,0,0.000135947,0.000273553,2.9142,0.0157458,2.93025
3,additional,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,0,0,0,0,0,0,0,0,0.00013736,0,0.00013822,0.00027558,2.88792,0.0163938,2.90461
4,additional,normal,100,10000000,100000,100000,100000,100000,100000,76254,83,10,201,0,0,0,0,0,0,0,0,0.000135675,0,0.000137644,0.000273319,2.87788,0.0156444,2.89383
0,lazy,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2575,2220,206,99,60,0.000543,0.000155,0.000272,0.000113,0.00128131,0.00108321,0,0.00236452,4.54973,0.0939483,4.64604
1,lazy,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2575,2220,206,99,60,0.000525,0.000161,0.000268,0.000113,0.00128547,0.00106673,0,0.0023522,4.49035,0.0942718,4.58697
2,lazy,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2575,2220,206,99,60,0.000522,0.000150,0.000271,0.000119,0.00129416,0.001062,0,0.00235616,4.59214,0.0992815,4.69378
3,lazy,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2575,2220,206,99,60,0.000528,0.000152,0.000264,0.000114,0.00128275,0.00105898,0,0.00234173,4.54817,0.0941629,4.64468
4,lazy,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2575,2220,206,99,60,0.000515,0.000153,0.000269,0.000115,0.00128235,0.00105302,0,0.00233537,4.54006,0.0943793,4.63678
0,eager,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,2220,206,99,60,0.000635,0.000223,0.000321,0.000136,0.00125962,0.00131462,0,0.00257424,4.50528,0.102537,4.61039
1,eager,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,2220,206,99,60,0.000667,0.000230,0.000288,0.000140,0.00131019,0.00132508,0,0.00263526,4.50704,0.102055,4.61173
2,eager,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,2220,206,99,60,0.000660,0.000252,0.000293,0.000134,0.0012684,0.00133887,0,0.00260728,4.51439,0.102607,4.61961
3,eager,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,2220,206,99,60,0.000642,0.000220,0.000283,0.000137,0.00126263,0.00128138,0,0.00254402,4.50121,0.093881,4.59763
4,eager,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,2220,206,99,60,0.000591,0.000221,0.000288,0.000138,0.00123863,0.0012374,0,0.00247603,4.52763,0.101581,4.63169
0,additional,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,0,0,0,0,0,0,0,0,0.00127623,0,0.000927087,0.00220332,4.51303,0.0935933,4.60905
1,additional,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,0,0,0,0,0,0,0,0,0.00125905,0,0.000896583,0.00215563,4.49529,0.0908504,4.58851
2,additional,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,0,0,0,0,0,0,0,0,0.00128147,0,0.000923041,0.00220451,4.49999,0.0935124,4.59593
3,additional,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,0,0,0,0,0,0,0,0,0.00127696,0,0.000906917,0.00218387,4.50047,0.0907277,4.59361
4,additional,normal,1000,10000000,100000,100000,100000,100000,100000,67950,147,12,2423,0,0,0,0,0,0,0,0,0.00045966,0,0.000327639,0.000787299,4.49191,0.0932844,4.58607
0,lazy,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24867,24512,210,99,64,0.002380,0.000161,0.000268,0.000151,0.0054715,0.00295962,0,0.00843112,4.53127,0.752451,5.29215
1,lazy,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24867,24512,210,99,64,0.002033,0.000192,0.000266,0.000120,0.00484568,0.00261151,0,0.00745719,4.51267,0.790587,5.31071
2,lazy,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24867,24512,210,99,64,0.005209,0.000159,0.000269,0.000130,0.0123499,0.00576658,0,0.0181165,4.52946,0.790831,5.33841
3,lazy,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24867,24512,210,99,64,0.002173,0.000158,0.000295,0.000119,0.00513763,0.00274545,0,0.00788308,4.51334,0.893733,5.41496
4,lazy,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24867,24512,210,99,64,0.005263,0.000159,0.000297,0.000128,0.0121935,0.00584688,0,0.0180404,4.53029,0.787979,5.33631
0,eager,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,24512,210,99,64,0.002628,0.000225,0.000284,0.000145,0.00489478,0.0032831,0,0.00817788,4.51277,0.888587,5.40953
1,eager,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,24512,210,99,64,0.006737,0.000226,0.000283,0.000160,0.0119758,0.00740506,0,0.0193809,4.54862,0.889676,5.45768
2,eager,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,24512,210,99,64,0.002844,0.000253,0.000285,0.000144,0.00510466,0.0035257,0,0.00863036,4.59577,0.90169,5.5061
3,eager,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,24512,210,99,64,0.002877,0.000227,0.000279,0.000144,0.00509998,0.00352708,0,0.00862706,4.50032,0.788372,5.29732
4,eager,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,24512,210,99,64,0.006923,0.000232,0.000284,0.000157,0.0120633,0.00759518,0,0.0196585,4.5526,0.785303,5.35757
0,additional,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,0,0,0,0,0,0,0,0,0.00444558,0,0.00143289,0.00587847,4.541,0.894572,5.44227
1,additional,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,0,0,0,0,0,0,0,0,0.00585502,0,0.00143074,0.00728576,4.51581,0.751652,5.27582
2,additional,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,0,0,0,0,0,0,0,0,0.00617814,0,0.00145157,0.00762971,4.67178,0.88642,5.56696
3,additional,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,0,0,0,0,0,0,0,0,0.00571728,0,0.00141813,0.00713541,4.50192,0.749738,5.25984
4,additional,normal,10000,10000000,100000,100000,100000,100000,100000,68006,147,12,24715,0,0,0,0,0,0,0,0,0.00626668,0,0.00144476,0.00771145,4.51412,0.884997,5.40799
0,lazy,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246786,246431,213,99,67,0.010797,0.000153,0.000265,0.000153,0.0251396,0.0113681,0,0.0365078,4.78151,7.34766,12.1657
1,lazy,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246786,246431,213,99,67,0.010650,0.000154,0.000266,0.000120,0.0251751,0.0111899,0,0.036365,4.5118,7.7601,12.3083
2,lazy,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246786,246431,213,99,67,0.022696,0.000163,0.000273,0.000147,0.0509401,0.0232796,0,0.0742197,4.51133,7.71094,12.2965
3,lazy,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246786,246431,213,99,67,0.020839,0.000191,0.000267,0.000149,0.0507108,0.0214463,0,0.0721571,4.50367,7.70026,12.2761
4,lazy,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246786,246431,213,99,67,0.010481,0.000158,0.000296,0.000121,0.0242401,0.0110571,0,0.0352971,4.51664,8.69817,13.2501
0,eager,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,246431,213,99,67,0.012998,0.000225,0.000303,0.000146,0.0246146,0.0136722,0,0.0382869,4.71336,7.34731,12.099
1,eager,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,246431,213,99,67,0.013775,0.000219,0.000283,0.000147,0.0251948,0.0144249,0,0.0396197,4.50824,8.76342,13.3113
2,eager,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,246431,213,99,67,0.013172,0.000222,0.000283,0.000147,0.0250152,0.0138242,0,0.0388393,4.49809,8.85692,13.3939
3,eager,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,246431,213,99,67,0.013347,0.000256,0.000287,0.000149,0.0251844,0.0140384,0,0.0392228,4.49914,8.76078,13.2991
4,eager,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,246431,213,99,67,0.013528,0.000229,0.000304,0.000152,0.0255037,0.0142124,0,0.0397161,4.506,7.35412,11.8998
0,additional,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,0,0,0,0,0,0,0,0,0.05577,0,0.012367,0.068137,4.51699,7.69345,12.2888
1,additional,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,0,0,0,0,0,0,0,0,0.0243816,0,0.0120466,0.0364283,4.4978,7.72551,12.2644
2,additional,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,0,0,0,0,0,0,0,0,0.025633,0,0.0120549,0.0376879,4.49963,7.3315,11.8734
3,additional,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,0,0,0,0,0,0,0,0,0.0251192,0,0.0120957,0.0372149,4.51017,8.70543,13.2575
4,additional,normal,100000,10000000,100000,100000,100000,100000,100000,68026,147,12,246634,0,0,0,0,0,0,0,0,0.055499,0,0.0124207,0.0679198,4.49883,7.69925,12.2764
0,lazy,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466573,2466218,220,99,74,0.101426,0.000042,0.000054,0.000159,0.237248,0.101682,0,0.33893,4.5231,77.2102,82.0722
1,lazy,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466573,2466218,220,99,74,0.110031,0.000172,0.000267,0.000272,0.259577,0.110743,0,0.37032,4.52519,76.7637,81.6592
2,lazy,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466573,2466218,220,99,74,0.106053,0.000043,0.000054,0.000160,0.241655,0.106309,0,0.347964,4.50881,88.14,92.9968
3,lazy,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466573,2466218,220,99,74,0.100380,0.000041,0.000055,0.000191,0.238884,0.100667,0,0.339551,4.51549,77.1726,82.0276
4,lazy,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466573,2466218,220,99,74,0.100601,0.000041,0.000053,0.000159,0.239918,0.100855,0,0.340773,4.51518,87.1448,92.0007
0,eager,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,2466218,220,99,74,0.138415,0.000593,0.000281,0.000539,0.258074,0.139828,0,0.397902,4.51071,87.6316,92.5402
1,eager,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,2466218,220,99,74,0.126161,0.000395,0.000057,0.000388,0.237931,0.127002,0,0.364932,4.51697,88.7983,93.6803
2,eager,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,2466218,220,99,74,0.127020,0.000401,0.000064,0.000393,0.236484,0.127879,0,0.364363,4.50217,77.5491,82.4156
3,eager,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,2466218,220,99,74,0.128154,0.000400,0.000057,0.000397,0.237371,0.129008,0,0.366379,4.50784,88.7466,93.6208
4,eager,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,2466218,220,99,74,0.140337,0.000598,0.000286,0.000541,0.262977,0.141762,0,0.404739,4.52377,76.9716,81.9001
0,additional,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,0,0,0,0,0,0,0,0,0.228036,0,0.121483,0.349519,4.50394,73.3035,78.1998
1,additional,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,0,0,0,0,0,0,0,0,0.2286,0,0.122456,0.351056,4.56987,87.9366,92.9006
2,additional,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,0,0,0,0,0,0,0,0,0.233663,0,0.121788,0.355452,4.51929,86.9561,91.8736
3,additional,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,0,0,0,0,0,0,0,0,0.234297,0,0.123898,0.358195,4.49441,88.0023,92.8987
4,additional,normal,1000000,10000000,100000,100000,100000,100000,100000,68027,147,12,2466421,0,0,0,0,0,0,0,0,0.257012,0,0.123522,0.380535,4.50028,88.0626,92.9914
0,lazy,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668602,24668247,222,99,76,0.997859,0.000128,0.000133,0.000693,2.39872,0.998814,0,3.39753,4.84663,769.782,778.026
1,lazy,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668602,24668247,222,99,76,1.006710,0.000086,0.000053,0.000600,2.40951,1.00745,0,3.41696,4.50425,772.224,780.145
2,lazy,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668602,24668247,222,99,76,0.989330,0.000087,0.000055,0.000606,2.38151,0.990077,0,3.37159,4.51068,869.998,877.88
3,lazy,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668602,24668247,222,99,76,1.019745,0.000132,0.000106,0.000670,2.377,1.02065,0,3.39765,4.51073,767.228,775.136
4,lazy,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668602,24668247,222,99,76,0.993206,0.000088,0.000053,0.000617,2.33521,0.993964,0,3.32917,4.53283,767.221,775.083
0,eager,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,24668247,222,99,76,1.231084,0.001823,0.000060,0.002270,2.34526,1.23524,0,3.5805,4.49204,871.831,879.903
1,eager,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,24668247,222,99,76,1.258508,0.001814,0.000057,0.002243,2.35069,1.26262,0,3.61332,4.50682,871.415,879.535
2,eager,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,24668247,222,99,76,1.246561,0.001791,0.000058,0.002214,2.33953,1.25062,0,3.59015,4.49683,766.802,774.889
3,eager,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,24668247,222,99,76,1.240855,0.001807,0.000057,0.002216,2.43538,1.24493,0,3.68032,4.50199,771.036,779.218
4,eager,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,24668247,222,99,76,1.258939,0.001819,0.000058,0.002252,2.36696,1.26307,0,3.63003,4.49869,773.687,781.816
0,additional,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,0,0,0,0,0,0,0,0,2.28208,0,1.23438,3.51646,4.49701,731.412,739.854
1,additional,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,0,0,0,0,0,0,0,0,2.31205,0,1.23737,3.54942,4.48451,729.933,738.396
2,additional,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,0,0,0,0,0,0,0,0,2.48402,0,1.24912,3.73313,4.51583,730.358,739.05
3,additional,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,0,0,0,0,0,0,0,0,2.30578,0,1.24428,3.55006,4.49412,731.407,739.881
4,additional,normal,10000000,10000000,100000,100000,100000,100000,100000,68027,147,12,24668450,0,0,0,0,0,0,0,0,2.35342,0,1.24823,3.60166,4.5016,770.668,779.199
