iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
3,additional,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,0,0,0,0,0,0,0,0,3.658e-06,0,4.61e-06,8.268e-06
4,additional,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,0,0,0,0,0,0,0,0,4.38e-06,0,5.605e-06,9.985e-06
0,additional,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,0,0,0,0,0,0,0,0,4.3248e-05,0,4.3759e-05,8.7007e-05
1,additional,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,0,0,0,0,0,0,0,0,4.4116e-05,0,4.4836e-05,8.8952e-05
2,additional,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,0,0,0,0,0,0,0,0,6.2404e-05,0,5.1501e-05,0.000113905
3,additional,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,0,0,0,0,0,0,0,0,5.2902e-05,0,5.1338e-05,0.00010424
4,additional,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,0,0,0,0,0,0,0,0,5.2443e-05,0,5.0988e-05,0.000103431
0,additional,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,0,0,0,0,0,0,0,0,5.0441e-05,0,5.021e-05,0.000100651
1,additional,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,0,0,0,0,0,0,0,0,5.0195e-05,0,5.1327e-05,0.000101522
2,additional,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,0,0,0,0,0,0,0,0,5.0842e-05,0,5.0381e-05,0.000101223
3,additional,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,0,0,0,0,0,0,0,0,5.1045e-05,0,5.1388e-05,0.000102433
4,additional,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,0,0,0,0,0,0,0,0,5.0897e-05,0,5.1562e-05,0.000102459
0,additional,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,0,0,0,0,0,0,0,0,5.0345e-05,0,5.3992e-05,0.000104337
1,additional,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,0,0,0,0,0,0,0,0,5.0937e-05,0,5.5297e-05,0.000106234
2,additional,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,0,0,0,0,0,0,0,0,6.1677e-05,0,6.6113e-05,0.00012779
3,additional,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,0,0,0,0,0,0,0,0,7.8257e-05,0,8.5269e-05,0.000163526
4,additional,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,0,0,0,0,0,0,0,0,7.5864e-05,0,8.396e-05,0.000159824
0,additional,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,0,0,0,0,0,0,0,0,0.000766173,0,0.00087271,0.00163888
1,additional,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,0,0,0,0,0,0,0,0,0.00077234,0,0.000882924,0.00165526
2,additional,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,0,0,0,0,0,0,0,0,0.00100598,0,0.00115467,0.00216065
3,additional,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,0,0,0,0,0,0,0,0,0.0010427,0,0.00117699,0.00221968
4,additional,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,0,0,0,0,0,0,0,0,0.00106982,0,0.00123989,0.00230971
0,additional,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,0,0,0,0,0,0,0,0,0.00104215,0,0.00124335,0.0022855
1,additional,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,0,0,0,0,0,0,0,0,0.00116458,0,0.00124181,0.00240639
2,additional,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,0,0,0,0,0,0,0,0,0.0010298,0,0.00146059,0.0024904
3,additional,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,0,0,0,0,0,0,0,0,0.00102186,0,0.00124783,0.00226968
4,additional,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,0,0,0,0,0,0,0,0,0.00101643,0,0.00124144,0.00225788
0,additional,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,0,0,0,0,0,0,0,0,0.00114848,0,0.00158651,0.00273499
1,additional,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,0,0,0,0,0,0,0,0,0.00118982,0,0.00169339,0.00288321
2,additional,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,0,0,0,0,0,0,0,0,0.00129241,0,0.0017477,0.0030401
3,additional,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,0,0,0,0,0,0,0,0,0.00132815,0,0.00172752,0.00305567
4,additional,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,0,0,0,0,0,0,0,0,0.00135538,0,0.00314078,0.00449616
0,lazy,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000008,0.000010,0.000000,0.000000,1.085e-05,1.717e-05,0,2.802e-05
1,lazy,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000007,0.000009,0.000000,0.000000,1.1305e-05,1.6178e-05,0,2.7483e-05
2,lazy,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000007,0.000009,0.000000,0.000000,1.0725e-05,1.634e-05,0,2.7065e-05
3,lazy,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000008,0.000009,0.000000,0.000000,1.1015e-05,1.6667e-05,0,2.7682e-05
4,lazy,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000008,0.000009,0.000000,0.000000,1.1181e-05,1.7113e-05,0,2.8294e-05
0,lazy,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000007,0.000009,0.000000,0.000000,1.1041e-05,1.6425e-05,0,2.7466e-05
1,lazy,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000007,0.000009,0.000000,0.000000,1.1207e-05,1.6585e-05,0,2.7792e-05
2,lazy,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000007,0.000009,0.000000,0.000000,1.0934e-05,1.5936e-05,0,2.687e-05
3,lazy,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000015,0.000009,0.000000,0.000000,1.1442e-05,2.3718e-05,0,3.516e-05
4,lazy,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000008,0.000009,0.000000,0.000000,1.1605e-05,1.664e-05,0,2.8245e-05
0,lazy,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000008,0.000009,0.000000,0.000000,2.9309e-05,1.7623e-05,0,4.6932e-05
1,lazy,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000007,0.000009,0.000000,0.000000,1.1216e-05,1.5881e-05,0,2.7097e-05
2,lazy,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000007,0.000009,0.000000,0.000000,1.1349e-05,1.6074e-05,0,2.7423e-05
3,lazy,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000007,0.000009,0.000000,0.000000,1.1283e-05,1.6077e-05,0,2.736e-05
4,lazy,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000008,0.000009,0.000000,0.000000,1.2249e-05,1.6757e-05,0,2.9006e-05
0,lazy,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000038,0.000088,0.000000,0.000000,0.00011314,0.000125799,0,0.000238939
1,lazy,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000037,0.000086,0.000000,0.000000,0.00011116,0.000122332,0,0.000233492
2,lazy,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000044,0.000085,0.000000,0.000000,0.000110272,0.000129321,0,0.000239593
3,lazy,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000037,0.000087,0.000000,0.000000,0.000110416,0.000123812,0,0.000234228
4,lazy,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000045,0.000086,0.000000,0.000000,0.000111794,0.000130495,0,0.000242289
0,lazy,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000034,0.000094,0.000000,0.000000,0.00011487,0.000127769,0,0.000242639
1,lazy,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000032,0.000092,0.000000,0.000000,0.00011395,0.000124031,0,0.000237981
2,lazy,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000031,0.000092,0.000000,0.000000,0.000112678,0.000122915,0,0.000235593
3,lazy,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000031,0.000091,0.000000,0.000000,0.000109864,0.000122206,0,0.00023207
4,lazy,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000031,0.000092,0.000000,0.000000,0.000111252,0.000123215,0,0.000234467
0,lazy,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,119,101,99,9,0,0.000034,0.000097,0.000022,0.000000,0.000118195,0.000153115,0,0.00027131
1,lazy,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,119,101,99,9,0,0.000033,0.000094,0.000021,0.000000,0.000117769,0.000148399,0,0.000266168
2,lazy,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,119,101,99,9,0,0.000033,0.000096,0.000021,0.000000,0.000116393,0.0001501,0,0.000266493
3,lazy,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,119,101,99,9,0,0.000033,0.000096,0.000021,0.000000,0.000115602,0.000149987,0,0.000265589
4,lazy,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,119,101,99,9,0,0.000040,0.000093,0.000021,0.000000,0.000116494,0.000155129,0,0.000271623
0,lazy,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1010,1000,999,5,0,0.000397,0.000994,0.000019,0.000000,0.00139297,0.00140916,0,0.00280213
1,lazy,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1010,1000,999,5,0,0.000347,0.000901,0.000016,0.000000,0.00123452,0.00126421,0,0.00249874
2,lazy,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1010,1000,999,5,0,0.000315,0.000879,0.000016,0.000000,0.00122421,0.0012097,0,0.00243391
3,lazy,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1010,1000,999,5,0,0.000329,0.000928,0.000017,0.000000,0.00129647,0.00127514,0,0.00257161
4,lazy,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1010,1000,999,5,0,0.000320,0.000939,0.000020,0.000000,0.00126283,0.0012794,0,0.00254223
0,lazy,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1174,1006,996,82,2,0.000303,0.000856,0.000167,0.000007,0.00119757,0.00133326,0,0.00253083
1,lazy,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1174,1006,996,82,2,0.000319,0.000848,0.000164,0.000006,0.00119619,0.00133675,0,0.00253294
2,lazy,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1174,1006,996,82,2,0.000154,0.000440,0.000087,0.000004,0.000618694,0.000684503,0,0.0013032
3,lazy,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1174,1006,996,82,2,0.000128,0.000348,0.000068,0.000003,0.000499892,0.0005469,0,0.00104679
4,lazy,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1174,1006,996,82,2,0.000105,0.000312,0.000057,0.000002,0.00040213,0.000476186,0,0.000878316
0,lazy,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2248,1229,900,412,61,0.000147,0.000223,0.000288,0.000036,0.000456414,0.000694468,0,0.00115088
1,lazy,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2248,1229,900,412,61,0.000110,0.000190,0.000246,0.000031,0.000393168,0.000576773,0,0.000969941
2,lazy,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2248,1229,900,412,61,0.000120,0.000203,0.000256,0.000032,0.0004038,0.000610913,0,0.00101471
3,lazy,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2248,1229,900,412,61,0.000110,0.000190,0.000246,0.000031,0.000387628,0.000577052,0,0.00096468
4,lazy,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2248,1229,900,412,61,0.000112,0.000190,0.000247,0.000031,0.000396428,0.000578749,0,0.000975177
0,eager,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000003,0.000003,0.000000,0.000000,3.44e-06,5.844e-06,0,9.284e-06
1,eager,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.315e-06,5.68e-06,0,8.995e-06
2,eager,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.327e-06,5.588e-06,0,8.915e-06
3,eager,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000003,0.000003,0.000000,0.000000,3.278e-06,5.965e-06,0,9.243e-06
4,eager,normal,10,1000000,max_range,10,10,10,10,10,10,5,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.241e-06,5.791e-06,0,9.032e-06
0,eager,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000003,0.000003,0.000000,0.000000,3.326e-06,5.908e-06,0,9.234e-06
1,eager,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.343e-06,5.075e-06,0,8.418e-06
2,eager,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.182e-06,5.157e-06,0,8.339e-06
3,eager,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000004,0.000003,0.000000,0.000000,3.281e-06,6.74e-06,0,1.0021e-05
4,eager,normal,10,1000000,max_range,100,100,100,100,100,10,6,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.158e-06,5.014e-06,0,8.172e-06
0,eager,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.218e-06,5.158e-06,0,8.376e-06
1,eager,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000004,0.000003,0.000000,0.000000,3.228e-06,7.137e-06,0,1.0365e-05
2,eager,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.4e-06,5.132e-06,0,8.532e-06
3,eager,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.25e-06,5.12e-06,0,8.37e-06
4,eager,normal,10,1000000,max_range,1000,1000,1000,1000,1000,10,5,10,10,9,0,0,0.000002,0.000003,0.000000,0.000000,3.393e-06,5.156e-06,0,8.549e-06
0,eager,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000009,0.000030,0.000000,0.000000,3.2151e-05,3.9442e-05,0,7.1593e-05
1,eager,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000009,0.000030,0.000000,0.000000,3.1978e-05,3.9846e-05,0,7.1824e-05
2,eager,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000012,0.000030,0.000000,0.000000,3.2176e-05,4.2061e-05,0,7.4237e-05
3,eager,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000012,0.000031,0.000000,0.000000,3.2116e-05,4.2646e-05,0,7.4762e-05
4,eager,normal,100,1000000,max_range,10,10,10,10,10,100,12,100,100,99,0,0,0.000010,0.000031,0.000000,0.000000,3.191e-05,4.0586e-05,0,7.2496e-05
0,eager,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000012,0.000032,0.000000,0.000000,3.0335e-05,4.4327e-05,0,7.4662e-05
1,eager,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000010,0.000032,0.000000,0.000000,3.0602e-05,4.146e-05,0,7.2062e-05
2,eager,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000009,0.000031,0.000000,0.000000,2.9907e-05,4.0439e-05,0,7.0346e-05
3,eager,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000009,0.000031,0.000000,0.000000,3.014e-05,4.0557e-05,0,7.0697e-05
4,eager,normal,100,1000000,max_range,100,100,100,100,100,100,10,100,100,99,0,0,0.000009,0.000031,0.000000,0.000000,2.9836e-05,4.0509e-05,0,7.0345e-05
0,eager,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,101,99,9,0,0.000010,0.000033,0.000007,0.000000,3.2742e-05,4.942e-05,0,8.2162e-05
1,eager,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,101,99,9,0,0.000010,0.000033,0.000006,0.000000,3.1112e-05,4.9286e-05,0,8.0398e-05
2,eager,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,101,99,9,0,0.000014,0.000037,0.000007,0.000000,3.5738e-05,5.7571e-05,0,9.3309e-05
3,eager,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,101,99,9,0,0.000011,0.000037,0.000007,0.000000,3.5622e-05,5.5107e-05,0,9.0729e-05
4,eager,normal,100,1000000,max_range,1000,1000,1000,1000,952,100,11,118,101,99,9,0,0.000021,0.000043,0.000008,0.000000,4.0851e-05,7.2179e-05,0,0.00011303
0,eager,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,1000,999,5,0,0.000119,0.000410,0.000006,0.000000,0.000442786,0.000534538,0,0.000977324
1,eager,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,1000,999,5,0,0.000117,0.000381,0.000006,0.000000,0.000444343,0.000504734,0,0.000949077
2,eager,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,1000,999,5,0,0.000124,0.000408,0.000007,0.000000,0.000485621,0.000538926,0,0.00102455
3,eager,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,1000,999,5,0,0.000118,0.000414,0.000006,0.000000,0.000433666,0.000537912,0,0.000971578
4,eager,normal,1000,1000000,max_range,10,10,10,10,9,1000,17,1009,1000,999,5,0,0.000117,0.000382,0.000006,0.000000,0.000440629,0.000505631,0,0.00094626
0,eager,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,1006,996,82,2,0.000120,0.000393,0.000071,0.000003,0.000438538,0.000586828,0,0.00102537
1,eager,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,1006,996,82,2,0.000115,0.000368,0.000071,0.000003,0.000432458,0.000557225,0,0.000989683
2,eager,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,1006,996,82,2,0.000116,0.000369,0.000071,0.000003,0.000431792,0.000558386,0,0.000990178
3,eager,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,1006,996,82,2,0.000115,0.000369,0.000072,0.000003,0.000430081,0.000558313,0,0.000988394
4,eager,normal,1000,1000000,max_range,100,100,100,100,96,995,19,1165,1006,996,82,2,0.000117,0.000374,0.000072,0.000003,0.000442153,0.000565844,0,0.001008
0,eager,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,1229,900,412,61,0.000153,0.000350,0.000378,0.000047,0.000451324,0.000927388,0,0.00137871
1,eager,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,1229,900,412,61,0.000165,0.000382,0.000408,0.000052,0.000503032,0.00100637,0,0.0015094
2,eager,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,1229,900,412,61,0.000166,0.000352,0.000380,0.000048,0.000460808,0.000946517,0,0.00140733
3,eager,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,1229,900,412,61,0.000161,0.000349,0.000378,0.000047,0.000455443,0.000935375,0,0.00139082
4,eager,normal,1000,1000000,max_range,1000,1000,1000,1000,760,840,18,2000,1229,900,412,61,0.000153,0.000345,0.000381,0.000047,0.000461539,0.000926511,0,0.00138805
