iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
4,eager,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008570,0.000085,0.000003,0.000164,0.0116268,0.00882111,0,0.0204479
0,eager,normal,100000,1000000,500000,1000000,10000,55058,99999,333333,3,2,111752,111752,43,0,40,0.004781,0.000617,0.000000,0.001063,0.00595033,0.00646075,0,0.0124111
1,eager,normal,100000,1000000,500000,1000000,10000,55058,99999,333333,3,2,111752,111752,43,0,40,0.004893,0.000628,0.000000,0.001078,0.00594867,0.00659855,0,0.0125472
2,eager,normal,100000,1000000,500000,1000000,10000,55058,99999,333333,3,2,111752,111752,43,0,40,0.004887,0.000615,0.000000,0.001065,0.00590897,0.00656685,0,0.0124758
3,eager,normal,100000,1000000,500000,1000000,10000,55058,99999,333333,3,2,111752,111752,43,0,40,0.004977,0.000643,0.000000,0.001099,0.00602994,0.00671899,0,0.0127489
4,eager,normal,100000,1000000,500000,1000000,10000,55058,99999,333333,3,2,111752,111752,43,0,40,0.004943,0.000649,0.000000,0.001105,0.00607509,0.00669667,0,0.0127718
0,eager,normal,100000,1000000,250000,1000000,10000,55058,99999,166666,6,3,128375,128375,45,0,40,0.006723,0.000082,0.000000,0.000142,0.00783411,0.00694642,0,0.0147805
1,eager,normal,100000,1000000,250000,1000000,10000,55058,99999,166666,6,3,128375,128375,45,0,40,0.006547,0.000084,0.000000,0.000142,0.00762005,0.00677322,0,0.0143933
2,eager,normal,100000,1000000,250000,1000000,10000,55058,99999,166666,6,3,128375,128375,45,0,40,0.006548,0.000142,0.000000,0.000144,0.00761265,0.00683427,0,0.0144469
3,eager,normal,100000,1000000,250000,1000000,10000,55058,99999,166666,6,3,128375,128375,45,0,40,0.006433,0.000081,0.000000,0.000138,0.00742406,0.00665246,0,0.0140765
4,eager,normal,100000,1000000,250000,1000000,10000,55058,99999,166666,6,3,128375,128375,45,0,40,0.006462,0.000081,0.000000,0.000138,0.00762467,0.0066813,0,0.014306
0,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008371,0.000131,0.000003,0.000439,0.0114267,0.00894303,0,0.0203697
1,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008912,0.000076,0.000003,0.000123,0.0120456,0.00911413,0,0.0211598
2,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008352,0.000079,0.000003,0.000123,0.011447,0.00855645,0,0.0200035
3,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008345,0.000078,0.000003,0.000124,0.011723,0.00855038,0,0.0202733
4,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008243,0.000085,0.000003,0.000122,0.0114277,0.00845334,0,0.019881
0,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.040920,0.000038,0.000040,0.000022,0.154353,0.0410195,0,0.195373
1,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.041545,0.000040,0.000039,0.000023,0.162313,0.0416469,0,0.20396
2,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.040988,0.000040,0.000039,0.000022,0.153727,0.0410901,0,0.194817
3,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.040928,0.000041,0.000038,0.000022,0.154041,0.041028,0,0.195069
4,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.042082,0.000041,0.000039,0.000022,0.15532,0.0421847,0,0.197505
0,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.403186,0.000190,0.000323,0.000010,3.00854,0.403708,0,3.41225
1,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.356458,0.000189,0.000321,0.000009,2.89728,0.356977,0,3.25426
2,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.355254,0.000189,0.000321,0.000008,2.88032,0.355771,0,3.23609
3,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.360209,0.000189,0.000325,0.000009,2.88527,0.360732,0,3.246
4,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.354217,0.000187,0.000321,0.000009,2.87729,0.354733,0,3.23203
