iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
0,lazy,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205484,1204663,1122,929,16,0.066298,0.000160,0.000343,0.000012,0.517389,0.0668129,0,0.584202
1,lazy,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205484,1204663,1122,929,16,0.066075,0.000150,0.000332,0.000011,0.513938,0.0665692,0,0.580508
2,lazy,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205484,1204663,1122,929,16,0.066593,0.000151,0.000365,0.000024,0.51376,0.0671333,0,0.580893
3,lazy,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205484,1204663,1122,929,16,0.065931,0.000150,0.000333,0.000012,0.514655,0.0664255,0,0.581081
4,lazy,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205484,1204663,1122,929,16,0.065982,0.000150,0.000332,0.000011,0.514963,0.0664754,0,0.581439
0,lazy,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252490,252116,220,105,69,0.010864,0.000034,0.000053,0.000043,0.026076,0.0109933,0,0.0370692
1,lazy,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252490,252116,220,105,69,0.010910,0.000034,0.000054,0.000044,0.0256922,0.0110418,0,0.036734
2,lazy,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252490,252116,220,105,69,0.010907,0.000041,0.000055,0.000046,0.0263647,0.0110491,0,0.0374139
3,lazy,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252490,252116,220,105,69,0.010791,0.000034,0.000054,0.000044,0.026029,0.0109227,0,0.0369517
4,lazy,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252490,252116,220,105,69,0.010786,0.000034,0.000056,0.000044,0.0258943,0.01092,0,0.0368143
0,lazy,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.004281,0.000033,0.000000,0.000220,0.0090295,0.00453403,0,0.0135635
1,lazy,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.004248,0.000032,0.000000,0.000219,0.0085932,0.00450001,0,0.0130932
2,lazy,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.004173,0.000032,0.000000,0.000220,0.00885539,0.00442456,0,0.01328
3,lazy,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.004193,0.000032,0.000000,0.000219,0.00848405,0.00444418,0,0.0129282
4,lazy,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.004219,0.000031,0.000000,0.000221,0.00856797,0.00447112,0,0.0130391
0,lazy,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.003783,0.000029,0.000000,0.000291,0.0069512,0.00410403,0,0.0110552
1,lazy,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.003815,0.000029,0.000000,0.000291,0.00693985,0.00413544,0,0.0110753
2,lazy,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.003846,0.000030,0.000000,0.000291,0.0068823,0.00416642,0,0.0110487
3,lazy,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.003838,0.000029,0.000000,0.000291,0.00701014,0.00415858,0,0.0111687
4,lazy,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.003808,0.000029,0.000000,0.000290,0.00688079,0.00412752,0,0.0110083
0,lazy,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.003725,0.000028,0.000000,0.000341,0.00598242,0.00409476,0,0.0100772
1,lazy,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.003741,0.000029,0.000000,0.000342,0.00597927,0.00411153,0,0.0100908
2,lazy,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.003751,0.000028,0.000000,0.000342,0.00616798,0.0041207,0,0.0102887
3,lazy,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.003756,0.000028,0.000000,0.000342,0.00597092,0.00412624,0,0.0100972
4,lazy,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.003696,0.000028,0.000000,0.000383,0.00595264,0.00410648,0,0.0100591
0,eager,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205067,1204663,1122,929,16,0.081510,0.000216,0.000339,0.000015,0.515022,0.08208,0,0.597102
1,eager,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205067,1204663,1122,929,16,0.083167,0.000211,0.000332,0.000016,0.514004,0.0837261,0,0.59773
2,eager,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205067,1204663,1122,929,16,0.082040,0.000218,0.000338,0.000017,0.516182,0.0826129,0,0.598795
3,eager,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205067,1204663,1122,929,16,0.081876,0.000214,0.000339,0.000015,0.516246,0.0824442,0,0.59869
4,eager,normal,100000,1000000,1000,10000,10000,10000,10000,903,1107,82,1205067,1204663,1122,929,16,0.081730,0.000219,0.000350,0.000017,0.513436,0.0823156,0,0.595751
0,eager,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252308,252116,220,105,69,0.013285,0.000080,0.000058,0.000067,0.0257212,0.0134885,0,0.0392097
1,eager,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252308,252116,220,105,69,0.013348,0.000078,0.000061,0.000067,0.0258114,0.013554,0,0.0393654
2,eager,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252308,252116,220,105,69,0.013335,0.000082,0.000059,0.000068,0.0257004,0.0135444,0,0.0392448
3,eager,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252308,252116,220,105,69,0.013469,0.000077,0.000059,0.000068,0.0259555,0.0136727,0,0.0396282
4,eager,normal,100000,1000000,10000,10000,10000,10000,10000,6578,152,18,252308,252116,220,105,69,0.013326,0.000104,0.000059,0.000066,0.0256217,0.0135545,0,0.0391762
0,eager,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.005368,0.000229,0.000000,0.000442,0.00897739,0.00603878,0,0.0150162
1,eager,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.005283,0.000207,0.000000,0.000424,0.00831881,0.00591364,0,0.0142324
2,eager,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.005312,0.000241,0.000000,0.000438,0.0084031,0.00599042,0,0.0143935
3,eager,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.005303,0.000206,0.000000,0.000426,0.00839638,0.00593577,0,0.0143322
4,eager,normal,100000,1000000,100000,10000,10000,10000,10000,55554,18,8,117178,117178,199,0,173,0.005281,0.000204,0.000000,0.000422,0.00833801,0.00590756,0,0.0142456
0,eager,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.004817,0.000401,0.000000,0.000672,0.00694403,0.0058903,0,0.0128343
1,eager,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.004745,0.000371,0.000000,0.000699,0.00671222,0.00581506,0,0.0125273
2,eager,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.004801,0.000381,0.000000,0.000663,0.00686657,0.00584541,0,0.012712
3,eager,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.004799,0.000373,0.000000,0.000674,0.00675265,0.00584676,0,0.0125994
4,eager,normal,100000,1000000,250000,10000,10000,10000,10000,124998,8,6,107057,107057,159,0,134,0.004782,0.000372,0.000000,0.000661,0.00680409,0.00581599,0,0.0126201
0,eager,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.004948,0.000411,0.000000,0.000717,0.00592265,0.00607609,0,0.0119987
1,eager,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.004891,0.000377,0.000000,0.000716,0.00593107,0.00598449,0,0.0119156
2,eager,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.004935,0.000398,0.000000,0.000706,0.00603011,0.00603837,0,0.0120685
3,eager,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.004861,0.000378,0.000000,0.000697,0.00589448,0.0059367,0,0.0118312
4,eager,normal,100000,1000000,500000,10000,10000,10000,10000,249997,4,3,102984,102984,146,0,121,0.004895,0.000392,0.000000,0.000703,0.00602332,0.00599045,0,0.0120138
