iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time,exec time,post filtering time,total time
0,additional,normal,10010,100000000,100,100,100,100,100,99,10010,23,10228,0,0,0,0,0,0,0,0,0.00444675,0,0.00394962,0.00839638,0.513071,0.00165347,0.523614
1,additional,normal,10010,100000000,100,100,100,100,100,99,10010,23,10228,0,0,0,0,0,0,0,0,0.00674637,0,0.00390428,0.0106507,0.510674,0.00161902,0.52375
2,additional,normal,10010,100000000,100,100,100,100,100,99,10010,23,10228,0,0,0,0,0,0,0,0,0.0067785,0,0.00392078,0.0106993,0.508351,0.00161343,0.521472
0,additional,normal,11010,100000000,100,100,100,100,100,99,11009,24,11275,0,0,0,0,0,0,0,0,0.0177778,0,0.0165256,0.0343035,0.5659,0.00180227,0.603889
1,additional,normal,11010,100000000,100,100,100,100,100,99,11009,24,11275,0,0,0,0,0,0,0,0,0.00369383,0,0.00469345,0.00838728,0.563143,0.00177257,0.573694
2,additional,normal,11010,100000000,100,100,100,100,100,99,11009,24,11275,0,0,0,0,0,0,0,0,0.0172722,0,0.0153653,0.0326376,0.564782,0.00175076,0.601053
0,additional,normal,12010,100000000,100,100,100,100,100,99,12009,24,12319,0,0,0,0,0,0,0,0,0.00396376,0,0.00507618,0.00903994,0.617409,0.00193648,0.628811
1,additional,normal,12010,100000000,100,100,100,100,100,99,12009,24,12319,0,0,0,0,0,0,0,0,0.019075,0,0.0157734,0.0348483,0.652202,0.00198667,0.691059
2,additional,normal,12010,100000000,100,100,100,100,100,99,12009,24,12319,0,0,0,0,0,0,0,0,0.0187909,0,0.0165366,0.0353275,0.617603,0.0019554,0.656995
0,additional,normal,13010,100000000,100,100,100,100,100,99,13008,25,13371,0,0,0,0,0,0,0,0,0.0042917,0,0.00643659,0.0107283,0.667537,0.00214263,0.680863
1,additional,normal,13010,100000000,100,100,100,100,100,99,13008,25,13371,0,0,0,0,0,0,0,0,0.0208545,0,0.0161299,0.0369844,0.664396,0.00210228,0.705702
2,additional,normal,13010,100000000,100,100,100,100,100,99,13008,25,13371,0,0,0,0,0,0,0,0,0.00791314,0,0.0051641,0.0130772,0.65804,0.00213461,0.674197
0,additional,normal,14010,100000000,100,100,100,100,100,99,14008,25,14428,0,0,0,0,0,0,0,0,0.0226654,0,0.0146449,0.0373103,0.708116,0.00223013,0.750041
1,additional,normal,14010,100000000,100,100,100,100,100,99,14008,25,14428,0,0,0,0,0,0,0,0,0.00829217,0,0.00581031,0.0141025,0.710391,0.00227418,0.727702
2,additional,normal,14010,100000000,100,100,100,100,100,99,14008,25,14428,0,0,0,0,0,0,0,0,0.0221622,0,0.0137497,0.0359119,0.712648,0.00226362,0.753168
0,additional,normal,15010,100000000,100,100,100,100,100,99,15008,25,15488,0,0,0,0,0,0,0,0,0.0212636,0,0.0121784,0.0334421,0.757414,0.00243342,0.795532
1,additional,normal,15010,100000000,100,100,100,100,100,99,15008,25,15488,0,0,0,0,0,0,0,0,0.00673108,0,0.00780666,0.0145377,0.759954,0.00244184,0.777495
2,additional,normal,15010,100000000,100,100,100,100,100,99,15008,25,15488,0,0,0,0,0,0,0,0,0.00504297,0,0.00614688,0.0111899,0.770723,0.00248007,0.784919
0,additional,normal,16010,100000000,100,100,100,100,100,99,16007,25,16545,0,0,0,0,0,0,0,0,0.0254237,0,0.0149305,0.0403542,0.813697,0.002651,0.85936
1,additional,normal,16010,100000000,100,100,100,100,100,99,16007,25,16545,0,0,0,0,0,0,0,0,0.00705002,0,0.00870569,0.0157557,0.806771,0.00259038,0.825846
2,additional,normal,16010,100000000,100,100,100,100,100,99,16007,25,16545,0,0,0,0,0,0,0,0,0.00580592,0,0.00718514,0.0129911,0.804708,0.00269567,0.821004
0,additional,normal,17010,100000000,100,100,100,100,100,99,17006,27,17606,0,0,0,0,0,0,0,0,0.0264658,0,0.0146612,0.041127,0.862127,0.00279152,0.90878
1,additional,normal,17010,100000000,100,100,100,100,100,99,17006,27,17606,0,0,0,0,0,0,0,0,0.0266892,0,0.015456,0.0421452,0.858044,0.00282698,0.905792
2,additional,normal,17010,100000000,100,100,100,100,100,99,17006,27,17606,0,0,0,0,0,0,0,0,0.0247541,0,0.0136589,0.038413,0.852253,0.00280166,0.896017
0,additional,normal,18010,100000000,100,100,100,100,100,99,18006,27,18691,0,0,0,0,0,0,0,0,0.00628102,0,0.00771817,0.0139992,0.908577,0.00289641,0.9261
1,additional,normal,18010,100000000,100,100,100,100,100,99,18006,27,18691,0,0,0,0,0,0,0,0,0.0283051,0,0.0155769,0.043882,0.910787,0.00306823,0.96065
2,additional,normal,18010,100000000,100,100,100,100,100,99,18006,27,18691,0,0,0,0,0,0,0,0,0.0289823,0,0.0162897,0.045272,0.904709,0.00293853,0.955887
