iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
4,additional,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,100000,0,0,0,0,0,0,0,0,0.00967687,0,0.00478225,0.0144591
0,lazy,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10514747,10178163,1009810,970420,59,2.127533,0.328917,0.360491,0.000076,30.387,2.81702,0,33.204
1,lazy,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10514747,10178163,1009810,970420,59,2.126246,0.329123,0.360430,0.000063,30.0107,2.81586,0,32.8265
2,lazy,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10514747,10178163,1009810,970420,59,2.161251,0.334554,0.366586,0.000058,30.4447,2.86245,0,33.3071
3,lazy,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10514747,10178163,1009810,970420,59,2.142866,0.329926,0.360364,0.000063,30.1757,2.83322,0,33.0089
4,lazy,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10514747,10178163,1009810,970420,59,2.116388,0.328734,0.364031,0.000062,30.268,2.80922,0,33.0772
0,lazy,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1239657,1173047,110008,90807,652,0.184684,0.028831,0.033331,0.000305,0.634292,0.24715,0,0.881443
1,lazy,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1239657,1173047,110008,90807,652,0.187766,0.029319,0.033150,0.000303,0.634029,0.250537,0,0.884565
2,lazy,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1239657,1173047,110008,90807,652,0.183855,0.029002,0.034034,0.000330,0.636562,0.247221,0,0.883784
3,lazy,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1239657,1173047,110008,90807,652,0.190095,0.030125,0.033491,0.000313,0.641508,0.254024,0,0.895532
4,lazy,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1239657,1173047,110008,90807,652,0.186142,0.029250,0.033412,0.000311,0.636315,0.249114,0,0.885429
0,lazy,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,258308,225500,20033,9722,5303,0.022097,0.004327,0.004658,0.002030,0.0518995,0.033111,0,0.0850105
1,lazy,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,258308,225500,20033,9722,5303,0.022208,0.004149,0.004628,0.002025,0.0518959,0.0330089,0,0.0849048
2,lazy,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,258308,225500,20033,9722,5303,0.022211,0.004230,0.004640,0.002072,0.0522223,0.0331537,0,0.085376
3,lazy,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,258308,225500,20033,9722,5303,0.022418,0.004255,0.004653,0.002054,0.0523848,0.0333801,0,0.0857649
4,lazy,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,258308,225500,20033,9722,5303,0.021910,0.004137,0.004637,0.002031,0.0518025,0.032715,0,0.0845175
0,lazy,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,118294,117320,18805,34,16448,0.009510,0.003456,0.000153,0.007177,0.0245651,0.0202958,0,0.0448609
1,lazy,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,118294,117320,18805,34,16448,0.008863,0.003333,0.000130,0.007102,0.023809,0.0194278,0,0.0432368
2,lazy,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,118294,117320,18805,34,16448,0.009463,0.003411,0.000143,0.007205,0.0247612,0.0202221,0,0.0449832
3,lazy,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,118294,117320,18805,34,16448,0.008970,0.003330,0.000134,0.007185,0.0240642,0.0196187,0,0.0436829
4,lazy,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,118294,117320,18805,34,16448,0.009409,0.003329,0.000143,0.007229,0.024121,0.02011,0,0.0442311
0,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006214,0.002601,0.000000,0.006570,0.0159563,0.0153857,0,0.031342
1,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006226,0.002669,0.000000,0.006499,0.0160156,0.0153937,0,0.0314093
2,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006437,0.002591,0.000000,0.006655,0.0162256,0.0156837,0,0.0319093
3,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006340,0.002541,0.000000,0.006481,0.0159332,0.0153628,0,0.031296
4,lazy,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.006232,0.002538,0.000000,0.006679,0.0159411,0.0154494,0,0.0313905
0,lazy,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.005196,0.002382,0.000000,0.006473,0.0127123,0.0140502,0,0.0267626
1,lazy,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.005202,0.002410,0.000000,0.006506,0.0127262,0.0141185,0,0.0268446
2,lazy,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.005183,0.002453,0.000000,0.006446,0.0129397,0.0140823,0,0.027022
3,lazy,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.005215,0.002370,0.000000,0.006445,0.0127472,0.0140298,0,0.026777
