iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
4,lazy,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012828,0.024392,0.000000,0.018390,0.0523065,0.0556094,0,0.107916
0,lazy,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012908,0.023901,0.000000,0.018192,0.0523413,0.0550008,0,0.107342
1,lazy,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013857,0.024551,0.000000,0.019208,0.0542998,0.0576152,0,0.111915
2,lazy,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013071,0.023754,0.000000,0.018419,0.0525823,0.0552446,0,0.107827
3,lazy,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013816,0.025416,0.000000,0.018695,0.0546494,0.0579268,0,0.112576
4,lazy,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012684,0.023676,0.000000,0.018315,0.0516844,0.054675,0,0.106359
0,lazy,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012321,0.022632,0.000000,0.017947,0.0506569,0.0528993,0,0.103556
1,lazy,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012063,0.022687,0.000000,0.017860,0.0501033,0.0526095,0,0.102713
2,lazy,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012345,0.023464,0.000000,0.017836,0.0505553,0.0536458,0,0.104201
3,lazy,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013057,0.023851,0.000000,0.019187,0.0529276,0.0560946,0,0.109022
4,lazy,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012480,0.024411,0.000000,0.018112,0.0526977,0.0550032,0,0.107701
0,eager,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1171351,1068765,653827,553478,560,0.224106,0.268942,0.193591,0.000340,0.643797,0.686977,0,1.33077
1,eager,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1171351,1068765,653827,553478,560,0.233761,0.280909,0.193854,0.000355,0.6588,0.708879,0,1.36768
2,eager,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1171351,1068765,653827,553478,560,0.212558,0.254502,0.190541,0.000335,0.628791,0.657936,0,1.28673
3,eager,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1171351,1068765,653827,553478,560,0.223537,0.264741,0.192522,0.000337,0.645685,0.681136,0,1.32682
4,eager,normal,100000,1000000000,1000,10000,10000,10000,10000,960,653268,190,1171351,1068765,653827,553478,560,0.210776,0.252963,0.190645,0.000330,0.628138,0.654715,0,1.28285
0,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.018323,0.035678,0.020553,0.003061,0.0591479,0.0776151,0,0.136763
1,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.018722,0.036349,0.020658,0.003036,0.0596067,0.0787644,0,0.138371
2,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.018419,0.036115,0.020358,0.003051,0.0590602,0.0779425,0,0.137003
3,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.018461,0.035784,0.020592,0.003031,0.0592375,0.0778687,0,0.137106
4,eager,normal,100000,1000000000,10000,10000,10000,10000,10000,7624,82290,35,199989,126107,89092,39370,6803,0.017789,0.034739,0.020568,0.003032,0.0582262,0.0761278,0,0.134354
0,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.013085,0.029431,0.000027,0.022429,0.0488763,0.0649716,0,0.113848
1,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.014347,0.031880,0.000026,0.022893,0.0515358,0.0691456,0,0.120681
2,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.013279,0.029726,0.000026,0.022239,0.0497686,0.0652708,0,0.115039
3,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.013273,0.029600,0.000025,0.022184,0.0494192,0.0650815,0,0.114501
4,eager,normal,100000,1000000000,100000,10000,10000,10000,10000,16663,38080,32,107446,107444,88559,9,49475,0.015272,0.032339,0.000034,0.023150,0.0525416,0.0707947,0,0.123336
0,eager,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,107131,107131,87111,0,48685,0.015544,0.033639,0.000000,0.024282,0.0534862,0.0734651,0,0.126951
1,eager,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,107131,107131,87111,0,48685,0.013454,0.029552,0.000000,0.022946,0.0489476,0.0659523,0,0.1149
2,eager,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,107131,107131,87111,0,48685,0.013168,0.029019,0.000000,0.022920,0.048146,0.0651081,0,0.113254
3,eager,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,107131,107131,87111,0,48685,0.013383,0.029448,0.000000,0.023103,0.0489087,0.0659343,0,0.114843
4,eager,normal,100000,1000000000,1000000,10000,10000,10000,10000,18289,35701,32,107131,107131,87111,0,48685,0.013134,0.029137,0.000000,0.022924,0.0481485,0.0651954,0,0.113344
0,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.017117,0.035690,0.000000,0.024766,0.0559559,0.0775731,0,0.133529
1,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.014965,0.033053,0.000000,0.023974,0.0533142,0.0719928,0,0.125307
2,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013535,0.029707,0.000000,0.023432,0.0490932,0.0666743,0,0.115767
3,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013302,0.029006,0.000000,0.023151,0.0483294,0.0654588,0,0.113788
4,eager,normal,100000,1000000000,10000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013410,0.029704,0.000000,0.023531,0.0498663,0.0666455,0,0.116512
0,eager,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012944,0.028583,0.000000,0.022987,0.0475133,0.064513,0,0.112026
1,eager,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.012932,0.028807,0.000000,0.023232,0.0479666,0.0649708,0,0.112937
2,eager,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013326,0.029376,0.000000,0.023438,0.0488772,0.06614,0,0.115017
3,eager,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013168,0.028709,0.000000,0.023123,0.0484157,0.0649995,0,0.113415
4,eager,normal,100000,1000000000,100000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.014291,0.030851,0.000000,0.023693,0.0503964,0.0688359,0,0.119232
0,eager,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013100,0.029034,0.000000,0.023013,0.0480155,0.0651472,0,0.113163
1,eager,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013535,0.029226,0.000000,0.023146,0.0488345,0.065906,0,0.11474
2,eager,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013150,0.028937,0.000000,0.023057,0.0483127,0.0651435,0,0.113456
3,eager,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013197,0.028881,0.000000,0.023087,0.0480929,0.0651645,0,0.113257
4,eager,normal,100000,1000000000,1000000000,10000,10000,10000,10000,18671,35222,32,107072,107072,86760,0,48400,0.013269,0.029088,0.000000,0.023086,0.0482234,0.0654434,0,0.113667
