iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
3,lazy,normal,100000,1000000,max_range,100,1,20,100,36,24121,28,150599,131496,60829,3725,33509,0.012729,0.013201,0.002746,0.012859,0.0433031,0.0415349,0,0.0848381
4,lazy,normal,100000,1000000,max_range,100,1,20,100,36,24121,28,150599,131496,60829,3725,33509,0.013382,0.013280,0.002766,0.012858,0.043512,0.0422862,0,0.0857982
0,lazy,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,139298,136260,7829,447,5234,0.009630,0.001220,0.000382,0.002052,0.023434,0.0132838,0,0.0367178
1,lazy,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,139298,136260,7829,447,5234,0.009697,0.001213,0.000382,0.002050,0.0234052,0.0133416,0,0.0367468
2,lazy,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,139298,136260,7829,447,5234,0.009550,0.001288,0.000412,0.002096,0.0234437,0.0133465,0,0.0367902
3,lazy,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,139298,136260,7829,447,5234,0.009668,0.001254,0.000386,0.002073,0.0235023,0.0133802,0,0.0368825
4,lazy,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,139298,136260,7829,447,5234,0.009718,0.001224,0.000386,0.002083,0.0233308,0.0134104,0,0.0367412
0,lazy,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136587,136306,763,49,485,0.006029,0.000109,0.000040,0.000221,0.0143565,0.00639847,0,0.020755
1,lazy,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136587,136306,763,49,485,0.006229,0.000109,0.000039,0.000271,0.0144535,0.0066483,0,0.0211018
2,lazy,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136587,136306,763,49,485,0.006253,0.000109,0.000039,0.000222,0.0143323,0.00662345,0,0.0209557
3,lazy,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136587,136306,763,49,485,0.005971,0.000108,0.000039,0.000225,0.0144614,0.00634384,0,0.0208053
4,lazy,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136587,136306,763,49,485,0.005944,0.000109,0.000040,0.000222,0.0144164,0.00631416,0,0.0207305
0,lazy,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134517,134495,117,5,79,0.005218,0.000022,0.000004,0.000219,0.00893341,0.0054637,0,0.0143971
1,lazy,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134517,134495,117,5,79,0.005182,0.000022,0.000004,0.000217,0.00951664,0.00542533,0,0.014942
2,lazy,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134517,134495,117,5,79,0.005211,0.000020,0.000004,0.000216,0.00911403,0.00545178,0,0.0145658
3,lazy,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134517,134495,117,5,79,0.005258,0.000022,0.000004,0.000217,0.00899534,0.0055015,0,0.0144968
4,lazy,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134517,134495,117,5,79,0.005220,0.000021,0.000004,0.000219,0.00888131,0.00546361,0,0.0143449
0,eager,normal,100000,1000000,max_range,10,1,2,10,3,79001,30,107784,101926,90348,3933,11316,0.012037,0.029951,0.002215,0.004803,0.0492333,0.0490065,0,0.0982398
1,eager,normal,100000,1000000,max_range,10,1,2,10,3,79001,30,107784,101926,90348,3933,11316,0.012225,0.029937,0.002234,0.004819,0.0489477,0.0492155,0,0.0981632
2,eager,normal,100000,1000000,max_range,10,1,2,10,3,79001,30,107784,101926,90348,3933,11316,0.012391,0.032341,0.002254,0.004986,0.0507515,0.0519733,0,0.102725
3,eager,normal,100000,1000000,max_range,10,1,2,10,3,79001,30,107784,101926,90348,3933,11316,0.012309,0.030543,0.002282,0.004823,0.0503546,0.0499574,0,0.100312
4,eager,normal,100000,1000000,max_range,10,1,2,10,3,79001,30,107784,101926,90348,3933,11316,0.012946,0.031926,0.002282,0.004981,0.0525843,0.052135,0,0.104719
