iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
3,lazy,normal,100000,1000000,max_range,10,1,5,10,5,75264,32,143995,106624,86940,14887,11664,0.011196,0.021916,0.006509,0.003905,0.0486235,0.0435262,0,0.0921497
4,lazy,normal,100000,1000000,max_range,10,1,5,10,5,75264,32,143995,106624,86940,14887,11664,0.011103,0.022059,0.006533,0.003853,0.0488491,0.0435473,0,0.0923965
0,lazy,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,192135,163931,34416,6990,17495,0.015497,0.006360,0.003946,0.006472,0.0412546,0.0322753,0,0.0735299
1,lazy,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,192135,163931,34416,6990,17495,0.015613,0.006354,0.003912,0.006493,0.0412712,0.0323727,0,0.0736439
2,lazy,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,192135,163931,34416,6990,17495,0.015588,0.006410,0.003925,0.006477,0.0411048,0.0323996,0,0.0735043
3,lazy,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,192135,163931,34416,6990,17495,0.015529,0.006320,0.003936,0.006479,0.0411373,0.0322641,0,0.0734014
4,lazy,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,192135,163931,34416,6990,17495,0.015542,0.006362,0.003945,0.006440,0.0414182,0.0322884,0,0.0737066
0,lazy,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,182263,179400,3565,706,1853,0.011944,0.000544,0.000396,0.000711,0.0272191,0.0135946,0,0.0408138
1,lazy,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,182263,179400,3565,706,1853,0.011975,0.000546,0.000447,0.000687,0.0271704,0.0136559,0,0.0408264
2,lazy,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,182263,179400,3565,706,1853,0.012064,0.000560,0.000398,0.000693,0.0312621,0.0137151,0,0.0449772
3,lazy,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,182263,179400,3565,706,1853,0.011914,0.000567,0.000416,0.000714,0.0273834,0.0136115,0,0.0409949
4,lazy,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,182263,179400,3565,706,1853,0.012089,0.000544,0.000408,0.000707,0.0276319,0.0137481,0,0.04138
0,lazy,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180217,179883,323,78,155,0.008054,0.000063,0.000046,0.000094,0.0186364,0.00825771,0,0.0268941
1,lazy,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180217,179883,323,78,155,0.008481,0.000068,0.000047,0.000109,0.0186387,0.00870565,0,0.0273443
2,lazy,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180217,179883,323,78,155,0.008264,0.000052,0.000047,0.000096,0.0186862,0.00845796,0,0.0271442
3,lazy,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180217,179883,323,78,155,0.007972,0.000049,0.000046,0.000094,0.0182881,0.00816026,0,0.0264484
4,lazy,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180217,179883,323,78,155,0.008042,0.000048,0.000046,0.000094,0.0183349,0.00822967,0,0.0265645
0,lazy,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182382,182354,56,8,38,0.007261,0.000018,0.000006,0.000193,0.0125309,0.00747718,0,0.0200081
1,lazy,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182382,182354,56,8,38,0.007350,0.000013,0.000006,0.000189,0.0126153,0.0075579,0,0.0201732
2,lazy,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182382,182354,56,8,38,0.007057,0.000012,0.000006,0.000189,0.0127947,0.00726439,0,0.0200591
3,lazy,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182382,182354,56,8,38,0.007023,0.000012,0.000006,0.000188,0.0126061,0.00722973,0,0.0198358
4,lazy,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182382,182354,56,8,38,0.007010,0.000013,0.000006,0.000194,0.0121673,0.00722217,0,0.0193895
0,eager,normal,100000,1000000,max_range,10,1,5,10,5,75264,32,131182,106624,86940,14887,11664,0.012391,0.028435,0.008008,0.004928,0.0487882,0.0537614,0,0.10255
1,eager,normal,100000,1000000,max_range,10,1,5,10,5,75264,32,131182,106624,86940,14887,11664,0.012798,0.029368,0.007964,0.004868,0.0494823,0.0549984,0,0.104481
2,eager,normal,100000,1000000,max_range,10,1,5,10,5,75264,32,131182,106624,86940,14887,11664,0.013100,0.030132,0.008067,0.005004,0.0502611,0.0563026,0,0.106564
3,eager,normal,100000,1000000,max_range,10,1,5,10,5,75264,32,131182,106624,86940,14887,11664,0.013622,0.031051,0.008002,0.005006,0.0517545,0.0576816,0,0.109436
4,eager,normal,100000,1000000,max_range,10,1,5,10,5,75264,32,131182,106624,86940,14887,11664,0.013136,0.029839,0.008406,0.004975,0.0511768,0.0563556,0,0.107532
0,eager,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,177535,163931,34416,6990,17495,0.019377,0.010136,0.004731,0.008786,0.042727,0.0430301,0,0.0857571
1,eager,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,177535,163931,34416,6990,17495,0.020342,0.010480,0.004807,0.009088,0.0441212,0.0447168,0,0.088838
2,eager,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,177535,163931,34416,6990,17495,0.019393,0.010406,0.004873,0.008833,0.0437643,0.0435046,0,0.0872688
3,eager,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,177535,163931,34416,6990,17495,0.019955,0.010337,0.004885,0.008855,0.0442144,0.0440331,0,0.0882475
4,eager,normal,100000,1000000,max_range,100,1,50,100,60,16426,29,177535,163931,34416,6990,17495,0.019329,0.010221,0.004754,0.008848,0.0431138,0.0431516,0,0.0862654
0,eager,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,180791,179400,3565,706,1853,0.015136,0.000814,0.000466,0.000903,0.0276772,0.0173192,0,0.0449965
1,eager,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,180791,179400,3565,706,1853,0.014906,0.000847,0.000471,0.000913,0.0280516,0.0171369,0,0.0451886
2,eager,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,180791,179400,3565,706,1853,0.014911,0.000808,0.000466,0.000903,0.0274401,0.017089,0,0.0445291
3,eager,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,180791,179400,3565,706,1853,0.014859,0.000858,0.000472,0.000915,0.0282712,0.017105,0,0.0453762
4,eager,normal,100000,1000000,max_range,1000,1,500,1000,614,1627,18,180791,179400,3565,706,1853,0.015010,0.000814,0.000467,0.000902,0.0275959,0.0171933,0,0.0447892
0,eager,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180032,179883,323,78,155,0.010218,0.000133,0.000050,0.000165,0.0186279,0.0105663,0,0.0291942
1,eager,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180032,179883,323,78,155,0.010003,0.000133,0.000050,0.000165,0.018191,0.0103506,0,0.0285415
2,eager,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180032,179883,323,78,155,0.009939,0.000135,0.000050,0.000168,0.0181309,0.0102925,0,0.0284234
3,eager,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180032,179883,323,78,155,0.009999,0.000139,0.000051,0.000176,0.0184216,0.0103648,0,0.0287864
4,eager,normal,100000,1000000,max_range,10000,1,5002,10000,6249,160,13,180032,179883,323,78,155,0.009992,0.000136,0.000050,0.000167,0.0182649,0.0103462,0,0.0286111
0,eager,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182370,182354,56,8,38,0.008708,0.000230,0.000005,0.000472,0.0123661,0.00941664,0,0.0217828
1,eager,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182370,182354,56,8,38,0.008572,0.000231,0.000006,0.000473,0.0120832,0.00928135,0,0.0213646
2,eager,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182370,182354,56,8,38,0.008640,0.000241,0.000005,0.000480,0.0117689,0.00936623,0,0.0211351
3,eager,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182370,182354,56,8,38,0.008752,0.000273,0.000005,0.000541,0.0118535,0.00957084,0,0.0214243
4,eager,normal,100000,1000000,max_range,100000,1,50025,100000,62498,16,7,182370,182354,56,8,38,0.008653,0.000358,0.000006,0.000538,0.011954,0.00955567,0,0.0215097
