iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
3,additional,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100000,0,0,0,0,0,0,0,0,0.00454994,0,0.00487521,0.00942516
4,additional,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100000,0,0,0,0,0,0,0,0,0.00455165,0,0.0052794,0.00983105
0,additional,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,0,0,0,0,0,0,0,0,0.0113182,0,0.00803209,0.0193503
1,additional,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,0,0,0,0,0,0,0,0,0.011197,0,0.00783374,0.0190308
2,additional,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,0,0,0,0,0,0,0,0,0.0112206,0,0.00774618,0.0189668
3,additional,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,0,0,0,0,0,0,0,0,0.0114536,0,0.00783356,0.0192872
4,additional,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,0,0,0,0,0,0,0,0,0.0113084,0,0.00782734,0.0191358
0,additional,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769264,0,0,0,0,0,0,0,0,0.146874,0,0.0316603,0.178534
1,additional,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769264,0,0,0,0,0,0,0,0,0.147444,0,0.031576,0.17902
2,additional,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769264,0,0,0,0,0,0,0,0,0.148194,0,0.0317001,0.179894
3,additional,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769264,0,0,0,0,0,0,0,0,0.147302,0,0.031782,0.179084
4,additional,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769264,0,0,0,0,0,0,0,0,0.147665,0,0.0316113,0.179276
0,additional,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733571,0,0,0,0,0,0,0,0,2.8079,0,0.379441,3.18734
1,additional,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733571,0,0,0,0,0,0,0,0,2.79965,0,0.377063,3.17671
2,additional,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733571,0,0,0,0,0,0,0,0,2.79589,0,0.369613,3.1655
3,additional,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733571,0,0,0,0,0,0,0,0,2.80263,0,0.374604,3.17723
4,additional,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733571,0,0,0,0,0,0,0,0,2.80552,0,0.373995,3.17952
0,lazy,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.007190,0.000010,0.000003,0.000058,0.0115715,0.00726075,0,0.0188322
1,lazy,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.006991,0.000009,0.000003,0.000058,0.011548,0.00706078,0,0.0186088
2,lazy,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.007091,0.000012,0.000003,0.000060,0.011619,0.00716728,0,0.0187863
3,lazy,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.007160,0.000010,0.000003,0.000059,0.0116028,0.00723197,0,0.0188348
4,lazy,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.007015,0.000009,0.000003,0.000057,0.0115397,0.00708404,0,0.0186237
0,lazy,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003587,0.000109,0.000000,0.000919,0.00452592,0.00461478,0,0.00914071
1,lazy,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003525,0.000123,0.000000,0.000966,0.00449858,0.00461413,0,0.00911271
2,lazy,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003481,0.000111,0.000000,0.000952,0.00453428,0.00454413,0,0.00907841
3,lazy,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003546,0.000116,0.000000,0.000926,0.00451457,0.00458819,0,0.00910276
4,lazy,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003491,0.000109,0.000000,0.001017,0.00451402,0.0046176,0,0.00913161
0,lazy,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003629,0.000166,0.000000,0.001131,0.00466579,0.00492591,0,0.00959171
1,lazy,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003510,0.000111,0.000000,0.000920,0.00453217,0.0045411,0,0.00907328
2,lazy,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003625,0.000110,0.000000,0.001315,0.0046191,0.0050487,0,0.0096678
3,lazy,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003495,0.000115,0.000000,0.000965,0.00450003,0.00457411,0,0.00907414
4,lazy,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.003561,0.000110,0.000000,0.000919,0.00453093,0.0045899,0,0.00912083
0,lazy,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.007051,0.000009,0.000003,0.000057,0.0115151,0.00712115,0,0.0186362
1,lazy,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.007133,0.000010,0.000003,0.000058,0.0115933,0.00720471,0,0.018798
2,lazy,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.007109,0.000013,0.000003,0.000064,0.0115718,0.00718865,0,0.0187605
3,lazy,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.007106,0.000009,0.000003,0.000057,0.0116326,0.00717594,0,0.0188085
4,lazy,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181100,181089,45,4,31,0.007050,0.000009,0.000003,0.000057,0.0114963,0.00711921,0,0.0186155
0,lazy,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769321,769235,136,95,15,0.033541,0.000021,0.000038,0.000015,0.151876,0.033615,0,0.185491
1,lazy,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769321,769235,136,95,15,0.033485,0.000021,0.000038,0.000015,0.151643,0.0335581,0,0.185201
2,lazy,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769321,769235,136,95,15,0.033651,0.000021,0.000039,0.000016,0.153913,0.0337273,0,0.18764
3,lazy,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769321,769235,136,95,15,0.033435,0.000025,0.000040,0.000017,0.151661,0.0335163,0,0.185177
4,lazy,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769321,769235,136,95,15,0.033536,0.000021,0.000037,0.000014,0.151748,0.0336075,0,0.185356
0,lazy,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733815,5733541,1033,962,8,0.307084,0.000137,0.000349,0.000008,2.9419,0.307578,0,3.24948
1,lazy,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733815,5733541,1033,962,8,0.304879,0.000136,0.000318,0.000009,2.94329,0.305343,0,3.24863
2,lazy,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733815,5733541,1033,962,8,0.306774,0.000135,0.000318,0.000008,2.94814,0.307235,0,3.25538
3,lazy,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733815,5733541,1033,962,8,0.308116,0.000139,0.000330,0.000008,2.93848,0.308592,0,3.24707
4,lazy,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733815,5733541,1033,962,8,0.314300,0.000136,0.000319,0.000009,2.94912,0.314764,0,3.26388
0,eager,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008774,0.000110,0.000003,0.000134,0.0113616,0.00902002,0,0.0203817
1,eager,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008507,0.000133,0.000003,0.000147,0.0112187,0.00878885,0,0.0200075
2,eager,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008626,0.000114,0.000003,0.000145,0.0114997,0.00888781,0,0.0203875
3,eager,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008803,0.000128,0.000003,0.000135,0.011802,0.00906979,0,0.0208718
4,eager,normal,100000,1000000,max_range,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008619,0.000103,0.000003,0.000147,0.0114787,0.00887146,0,0.0203502
0,eager,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.005069,0.001111,0.000000,0.002446,0.00467396,0.00862477,0,0.0132987
1,eager,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.005026,0.001186,0.000000,0.002485,0.00468529,0.00869757,0,0.0133829
2,eager,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.005280,0.001136,0.000000,0.002578,0.00457542,0.00899434,0,0.0135698
3,eager,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.004925,0.001112,0.000000,0.002508,0.00457186,0.00854471,0,0.0131166
4,eager,normal,100000,1000000,5000000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.005173,0.001173,0.000000,0.002623,0.00454139,0.00896857,0,0.01351
0,eager,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.005124,0.001110,0.000000,0.002462,0.00461352,0.00869669,0,0.0133102
1,eager,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.005011,0.001121,0.000000,0.002452,0.0045646,0.00858369,0,0.0131483
2,eager,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.005465,0.001151,0.000000,0.002524,0.00477262,0.00914094,0,0.0139136
3,eager,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.004961,0.001148,0.000000,0.002431,0.00455584,0.00854006,0,0.0130959
4,eager,normal,100000,1000000,2500000,1000000,10000,55058,99999,999999,1,0,100009,100009,38,0,33,0.005011,0.001209,0.000000,0.002588,0.00461558,0.00880764,0,0.0134232
0,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.009046,0.000105,0.000003,0.000135,0.0115601,0.00928896,0,0.0208491
1,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008647,0.000090,0.000003,0.000130,0.011498,0.00886987,0,0.0203679
2,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008409,0.000077,0.000003,0.000129,0.0112285,0.00861713,0,0.0198456
3,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008411,0.000081,0.000003,0.000129,0.0114301,0.00862357,0,0.0200536
4,eager,normal,100000,1000000,100000,1000000,10000,55058,99999,66666,15,6,181095,181089,45,4,31,0.008795,0.000136,0.000003,0.000131,0.0115154,0.00906529,0,0.0205807
0,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.041613,0.000041,0.000039,0.000025,0.153888,0.0417182,0,0.195606
1,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.041836,0.000040,0.000039,0.000024,0.15409,0.0419395,0,0.19603
2,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.041979,0.000039,0.000040,0.000023,0.154141,0.0420808,0,0.196222
3,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.042081,0.000040,0.000039,0.000023,0.154897,0.0421832,0,0.19708
4,eager,normal,100000,1000000,10000,1000000,10000,55058,99999,8196,122,28,769300,769235,136,95,15,0.042150,0.000040,0.000040,0.000023,0.153855,0.0422529,0,0.196108
0,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.365343,0.000188,0.000322,0.000009,2.9443,0.365863,0,3.31016
1,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.374623,0.000190,0.000338,0.000010,2.93455,0.375162,0,3.30971
2,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.369515,0.000189,0.000322,0.000011,2.93815,0.370036,0,3.30818
3,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.362281,0.000190,0.000324,0.000009,2.94153,0.362805,0,3.30433
4,eager,normal,100000,1000000,1000,1000000,10000,55058,99999,974,1026,247,5733610,5733541,1033,962,8,0.363029,0.000188,0.000322,0.000009,2.93716,0.363548,0,3.30071
